team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
16,2001,100,1,0,1,0,5501,1442,6172,0,1379,1115,607,507,702,621,1525,1497,22175,1,162,162,87,75,40,948,263,72,48,20,148,4,2,127,38,42,147,113,108,56,16,350,15,6,89,46,40,12.0305,0.2507,0.3162,0.3865,0.7026,8.6048,6.9575,0.9235,3.1636,0.0926,0.0000,0.6667,0.5370,3.7469,0.7143,0.2857,0.4200,3.8750,133.5843,0.0000,1.3076,0.5046,2.1992,0.2872
16,2002,100,1,0,1,0,5543,1450,6255,0,1435,897,604,546,693,632,1674,1571,22409,2,160,160,99,61,50,978,284,63,54,23,150,4,1,87,39,48,145,129,83,70,20,373,15,10,68,55,53,12.5880,0.2589,0.3277,0.3996,0.7273,8.9028,5.5650,0.9306,3.3874,0.0938,0.0000,0.5188,0.6188,3.7750,0.7143,0.2857,0.3887,3.9210,138.3272,0.0000,1.3656,0.5159,1.6429,0.2824
16,2003,100,1,0,1,0,5560,1456,6240,0,1419,999,717,541,667,620,1675,1480,22232,1,162,162,101,61,53,941,299,57,47,35,144,3,0,130,50,35,148,152,88,80,23,369,14,8,67,31,42,12.3289,0.2552,0.3227,0.3993,0.7219,8.7693,6.1737,0.8899,3.3433,0.0864,0.0000,0.5432,0.6235,4.4259,0.6974,0.2875,0.4011,3.8315,136.3926,0.0000,1.3458,0.5309,1.8466,0.2856
16,2004,100,1,0,1,0,5609,1451,6367,0,1519,871,625,564,822,768,1792,1481,23145,2,162,162,86,76,47,1024,283,76,64,30,182,5,2,41,58,52,152,140,72,68,20,458,10,5,85,44,64,13.2365,0.2708,0.3395,0.4293,0.7688,9.4175,5.4000,1.1284,3.4967,0.0617,0.0000,0.4444,0.5309,3.8580,0.7015,0.2941,0.3319,4.7614,141.9939,0.0000,1.4349,0.5475,1.5443,0.2894
16,2005,100,1,0,1,0,5657,1460,6329,0,1523,934,557,520,753,694,1658,1573,23035,2,162,162,88,74,41,1026,320,63,45,37,140,5,0,45,38,44,155,129,79,61,19,462,7,7,95,46,60,12.8592,0.2692,0.3331,0.4131,0.7462,9.3841,5.7549,0.8626,3.2040,0.0432,0.0000,0.4877,0.5432,3.4383,0.6833,0.3115,0.3355,4.2761,140.4573,0.0000,1.3987,0.5132,1.7962,0.2988
16,2006,100,1,0,1,0,5634,1459,6279,0,1452,973,537,492,749,698,1710,1514,22776,1,162,162,90,72,43,947,291,66,37,28,186,5,0,48,51,50,150,119,83,61,17,417,12,14,101,34,51,12.2974,0.2577,0.3209,0.4184,0.7393,8.9548,6.0007,1.1471,3.0343,0.0741,0.0000,0.5123,0.5556,3.3148,0.7167,0.2787,0.3597,4.3047,139.7301,0.0000,1.3321,0.5304,1.9776,0.2806
16,2007,100,1,0,1,0,5668,1453,6326,0,1516,1107,446,499,770,689,1582,1490,23195,2,162,162,73,89,36,1014,295,61,48,31,176,4,0,38,49,50,155,121,80,58,21,519,7,5,74,31,55,12.7849,0.2675,0.3296,0.4236,0.7532,9.3859,6.8537,1.0897,3.0894,0.0432,0.0000,0.4938,0.4506,2.7531,0.6316,0.3621,0.2987,4.2658,139.7289,0.0000,1.3861,0.5150,2.2184,0.3023
16,2008,100,1,0,1,0,5594,1458,6224,0,1462,1107,562,477,685,638,1647,1429,23228,0,162,162,93,69,51,986,300,80,31,32,144,2,0,13,51,42,150,123,87,70,15,444,12,10,92,37,77,12.2284,0.2614,0.3224,0.4036,0.7261,9.0247,6.8333,0.8889,2.9444,0.0741,0.0000,0.5370,0.5741,3.4691,0.7727,0.2143,0.3378,3.9383,142.5031,0.0000,1.3299,0.5354,2.3208,0.3013
16,2009,100,1,0,1,0,5640,1481,6310,0,1384,1315,542,526,679,606,1592,1362,23458,1,162,162,92,70,46,935,278,60,44,32,139,5,2,20,53,38,152,115,97,65,18,401,10,12,99,32,36,11.8353,0.2454,0.3118,0.3800,0.6917,8.4086,7.9894,0.8445,3.1958,0.0617,0.0000,0.5988,0.5679,3.3457,0.7188,0.2769,0.3791,3.6818,141.3133,0.0000,1.2894,0.5389,2.5000,0.2943
16,2010,100,1,0,1,0,5539,1474,6175,0,1304,1291,577,466,606,560,1595,1380,23021,1,163,163,91,72,50,882,264,71,32,27,131,1,0,21,58,67,157,108,106,62,11,391,6,11,54,23,55,11.2139,0.2354,0.3010,0.3638,0.6647,7.9602,7.8809,0.7997,2.8447,0.0368,0.0000,0.6503,0.5583,3.5399,0.8197,0.1774,0.4015,3.4185,140.3720,0.0000,1.2005,0.5361,2.7704,0.2827
16,2011,100,1,0,1,0,5545,1474,6141,0,1326,1277,548,453,626,569,1638,1336,22856,0,162,162,82,80,40,913,257,66,38,34,122,4,1,16,52,38,143,115,104,53,12,353,19,17,59,30,33,11.0943,0.2391,0.2991,0.3638,0.6629,8.0963,7.7972,0.7449,2.7659,0.1173,0.0000,0.6420,0.5062,3.3827,0.7692,0.2264,0.4051,3.4742,137.6867,0.0000,1.2069,0.5508,2.8190,0.2878
16,2012,100,1,0,1,0,5587,1482,6190,0,1313,1365,477,442,626,560,1537,1387,23172,1,162,162,75,87,43,860,281,59,37,32,140,4,0,24,55,65,150,107,92,51,8,406,12,11,77,25,57,11.0501,0.2350,0.2969,0.3719,0.6688,7.9719,8.2876,0.8500,2.6836,0.0741,0.0000,0.5679,0.4630,2.9444,0.8431,0.1569,0.3695,3.4000,139.5904,0.0000,1.1839,0.5256,3.0882,0.2848
16,2013,100,1,0,1,0,5610,1489,6119,0,1326,1390,544,383,577,525,1536,1373,22740,2,162,162,96,66,44,896,284,46,38,26,120,3,1,42,52,41,145,117,113,62,18,382,17,19,70,24,39,10.5728,0.2364,0.2882,0.3604,0.6486,8.0112,8.3979,0.7250,2.3139,0.1049,0.0000,0.6975,0.5926,3.3580,0.7097,0.2903,0.3796,3.1719,138.6585,0.0000,1.1472,0.5280,3.6292,0.2914
16,2014,100,1,0,1,0,5438,1458,6025,0,1268,1351,466,460,539,516,1515,1335,22428,1,162,162,89,73,46,850,267,49,38,25,126,4,2,45,52,38,142,129,104,57,11,369,20,23,43,25,50,10.8987,0.2332,0.2956,0.3610,0.6566,7.8254,8.3376,0.7776,2.8389,0.1235,0.0000,0.6420,0.5494,2.8765,0.8070,0.1930,0.3848,3.1845,137.5951,0.0000,1.1849,0.5316,2.9370,0.2856
16,2015,100,1,0,1,0,5673,1471,6316,0,1453,1264,441,498,721,652,1561,1394,23413,0,162,162,66,96,33,958,291,61,29,35,169,6,1,48,61,54,146,140,92,52,19,465,16,12,61,28,49,12.2672,0.2561,0.3206,0.4091,0.7297,8.8899,7.7335,1.0340,3.0469,0.0988,0.0000,0.5679,0.4074,2.7222,0.6346,0.3654,0.3140,3.9891,141.0422,0.0000,1.3263,0.5283,2.5382,0.3008
16,2016,100,1,0,1,0,5691,1466,6384,0,1502,1163,418,531,762,686,1675,1347,23576,0,162,162,69,93,37,1001,290,54,41,25,186,4,0,41,59,67,154,136,75,71,32,519,8,9,81,44,55,12.8922,0.2639,0.3318,0.4217,0.7535,9.2210,7.1398,1.1419,3.2599,0.0494,0.0000,0.4630,0.4259,2.5802,0.5362,0.4507,0.2967,4.2115,145.5309,0.0000,1.3868,0.5543,2.1902,0.3003
16,2017,100,1,0,1,0,5623,1472,6316,0,1385,1332,408,528,698,626,1618,1269,23340,1,162,162,58,104,38,927,259,58,46,34,165,9,1,50,70,60,151,116,99,62,23,429,11,14,100,37,52,12.0604,0.2463,0.3153,0.3925,0.7078,8.4662,8.1422,1.0086,3.2275,0.0679,0.0000,0.6111,0.3580,2.5185,0.6230,0.3710,0.3520,3.8266,143.1902,0.0000,1.2993,0.5604,2.5227,0.2924
17,2000,100,1,1,1,0,5675,1454,6446,0,1551,1090,490,605,877,816,1611,1454,23779,0,162,162,70,92,40,1035,291,61,46,31,194,5,0,29,52,59,154,119,78,62,22,425,8,14,120,42,50,13.7105,0.2733,0.3469,0.4381,0.7850,9.6004,6.7469,1.2008,3.7448,0.0494,0.0000,0.4815,0.4321,3.0247,0.6452,0.3548,0.3624,5.0509,146.7840,0.0000,1.4828,0.5256,1.8017,0.3058
17,2001,100,1,1,1,0,5548,1462,6224,0,1350,1375,535,499,668,618,1500,1343,23502,1,162,162,83,79,49,870,310,59,37,21,149,3,0,28,58,81,150,107,92,69,19,425,12,11,88,47,58,11.8783,0.2433,0.3131,0.3873,0.7004,8.3086,8.4625,0.9170,3.0711,0.0741,0.0000,0.5679,0.5123,3.3025,0.7206,0.2754,0.3529,3.8035,140.7305,0.0000,1.2644,0.5276,2.7555,0.2957
17,2002,100,1,1,1,0,5443,1455,6175,0,1263,1409,623,573,639,584,1525,1267,23346,1,162,162,90,72,38,825,261,55,40,33,144,3,3,36,49,61,149,94,91,56,16,375,13,12,90,43,41,11.7313,0.2320,0.3101,0.3715,0.6816,7.8106,8.7135,0.8905,3.5435,0.0802,0.0000,0.5617,0.5556,3.8457,0.7037,0.2857,0.3973,3.6115,143.2270,0.0000,1.2616,0.5462,2.4590,0.2847
17,2003,100,1,1,1,0,5505,1456,6266,0,1340,1378,536,577,723,670,1505,1296,23773,2,162,162,88,74,50,875,287,68,28,35,143,8,0,21,58,88,154,121,95,66,14,362,8,16,74,35,41,12.3879,0.2434,0.3235,0.3862,0.7097,8.2792,8.5140,0.8835,3.5650,0.0494,0.0000,0.5864,0.5432,3.3086,0.7813,0.2121,0.4254,4.1396,144.0788,0.0000,1.3160,0.5373,2.3882,0.2984
17,2004,100,1,1,1,0,5539,1462,6204,0,1349,1270,628,492,681,636,1606,1331,22968,1,162,162,84,78,41,869,293,54,39,32,155,4,1,31,36,79,148,111,93,61,18,370,14,13,78,34,42,11.8167,0.2435,0.3122,0.3919,0.7042,8.3025,7.8163,0.9540,3.0280,0.0864,0.0000,0.5741,0.5185,3.8765,0.6949,0.2951,0.4000,3.9143,140.0488,0.0000,1.2589,0.5468,2.5813,0.2875
17,2005,100,1,1,1,0,5549,1478,6221,0,1360,1296,508,478,626,583,1571,1384,23437,2,162,162,86,76,43,916,278,77,42,28,138,2,0,26,38,75,150,111,94,64,19,426,12,14,59,45,53,11.6436,0.2451,0.3114,0.3799,0.6912,8.2777,7.8882,0.8399,2.9094,0.0741,0.0000,0.5802,0.5309,3.1358,0.6935,0.2969,0.3521,3.5485,144.6728,0.0000,1.2430,0.5316,2.7113,0.2940
17,2006,100,1,1,1,0,5561,1447,6269,0,1435,1246,517,541,746,695,1486,1410,23673,0,162,162,86,76,38,937,295,70,32,25,178,1,0,7,52,65,159,130,75,62,21,480,3,9,70,32,60,12.6945,0.2580,0.3292,0.4161,0.7454,8.9254,7.7498,1.1071,3.3649,0.0185,0.0000,0.4630,0.5309,3.1914,0.6441,0.3387,0.3312,4.3227,141.7545,0.0000,1.3656,0.5131,2.3031,0.3015
17,2007,100,1,1,1,0,5586,1444,6343,0,1472,1291,587,587,779,725,1521,1337,23751,1,162,162,85,77,46,973,292,70,42,28,179,2,0,13,55,58,154,119,80,70,22,508,8,3,80,33,67,13.1916,0.2635,0.3375,0.4219,0.7594,9.1724,8.0445,1.1154,3.6577,0.0494,0.0000,0.4938,0.5247,3.6235,0.6765,0.3143,0.3031,4.5177,145.7117,0.0000,1.4256,0.5322,2.1993,0.3110
17,2008,100,1,1,1,0,5630,1480,6311,0,1389,1372,602,521,696,630,1518,1376,23615,1,161,161,93,68,40,934,256,64,36,26,173,6,0,37,69,60,151,120,88,67,26,502,10,8,83,35,67,11.9770,0.2467,0.3154,0.3936,0.7090,8.4447,8.3414,1.0518,3.1675,0.0621,0.0000,0.5466,0.5776,3.7391,0.6061,0.3881,0.3008,3.8302,144.8773,0.0000,1.2902,0.5245,2.6334,0.2951
17,2009,100,1,1,1,0,5586,1450,6386,0,1479,1271,553,629,780,725,1534,1344,23777,0,161,161,85,76,47,1015,262,66,43,39,163,6,0,48,54,62,153,125,85,67,20,486,8,10,81,39,61,13.4690,0.2648,0.3434,0.4132,0.7565,9.1800,7.8890,1.0117,3.9041,0.0497,0.0000,0.5280,0.5280,3.4348,0.7015,0.2985,0.3148,4.5000,143.2349,0.0000,1.4538,0.5330,2.0207,0.3137
17,2010,100,1,1,1,0,5651,1447,6372,0,1504,1287,486,563,759,689,1479,1388,23588,2,162,162,78,84,41,985,318,71,27,25,176,2,0,53,65,60,154,126,89,58,17,421,8,5,50,28,41,13.2233,0.2661,0.3376,0.4247,0.7623,9.3502,8.0012,1.0942,3.5001,0.0494,0.0000,0.5494,0.4815,3.0000,0.7069,0.2931,0.3658,4.2834,142.9576,0.0000,1.4278,0.5159,2.2860,0.3151
17,2011,100,1,1,1,0,5584,1460,6308,0,1435,1214,441,547,706,655,1488,1494,23303,0,162,162,77,85,36,954,298,78,33,35,148,9,2,60,55,64,150,125,94,49,13,417,12,19,78,30,60,12.6123,0.2570,0.3285,0.4024,0.7309,8.8459,7.4836,0.9123,3.3719,0.0741,0.0000,0.5802,0.4753,2.7222,0.7347,0.2653,0.3597,4.0377,140.3795,0.0000,1.3575,0.4990,2.2194,0.3025
17,2012,100,1,1,1,0,5610,1451,6351,0,1479,1207,393,563,783,716,1591,1357,23442,0,162,162,59,103,24,979,301,61,52,37,162,2,0,69,53,65,155,143,77,47,23,449,7,10,75,22,36,13.0689,0.2636,0.3350,0.4171,0.7521,9.1737,7.4866,1.0048,3.4921,0.0432,0.0000,0.4753,0.3642,2.4259,0.5106,0.4894,0.3452,4.4411,141.2169,0.0000,1.4073,0.5397,2.1439,0.3068
17,2013,100,1,1,1,0,5751,1467,6459,0,1564,1227,440,544,767,721,1627,1359,23936,1,162,162,74,88,40,1068,284,60,35,30,182,3,1,66,57,68,156,127,87,59,19,481,6,6,74,20,65,13.3467,0.2720,0.3401,0.4267,0.7668,9.5929,7.5259,1.1163,3.3367,0.0370,0.0000,0.5370,0.4568,2.7160,0.6780,0.3220,0.3243,4.4223,143.3293,0.0000,1.4366,0.5449,2.2555,0.3157
17,2014,100,1,1,1,0,5747,1481,6426,0,1528,1299,360,494,732,673,1587,1363,23689,1,162,162,65,97,38,1031,318,63,46,35,144,3,1,54,56,75,153,125,80,62,22,522,9,11,64,32,63,12.7405,0.2659,0.3296,0.4086,0.7382,9.2835,7.8922,0.8749,3.0014,0.0556,0.0000,0.4938,0.4012,2.2222,0.6333,0.3548,0.2931,4.0889,143.5697,0.0000,1.3650,0.5380,2.6296,0.3182
17,2015,100,1,1,1,0,5651,1503,6199,0,1302,1425,557,432,574,520,1502,1395,22998,1,162,162,94,68,50,878,260,28,32,31,133,2,0,50,44,56,144,135,99,63,12,425,18,16,56,26,39,10.7162,0.2304,0.2901,0.3580,0.6481,7.7947,8.5310,0.7962,2.5863,0.1111,0.0000,0.6111,0.5802,3.4383,0.8065,0.1905,0.3388,3.1131,141.0920,0.0000,1.1534,0.5185,3.2986,0.2834
17,2016,100,1,1,1,0,5581,1478,6189,0,1352,1477,542,451,662,611,1545,1213,23497,0,162,162,91,71,53,894,285,45,40,25,148,3,0,43,58,72,144,123,81,70,17,479,18,9,104,40,65,11.4175,0.2423,0.3052,0.3818,0.6870,8.2327,8.9939,0.9012,2.7463,0.1111,0.0000,0.5000,0.5617,3.3457,0.7571,0.2429,0.3006,3.7206,141.5482,0.0000,1.2199,0.5602,3.2749,0.3013
17,2017,100,1,1,1,0,5554,1482,6230,0,1297,1477,607,502,620,571,1623,1172,23547,0,162,162,102,60,47,842,282,58,33,27,146,4,4,60,69,79,155,116,78,64,17,454,7,18,96,32,55,11.4049,0.2335,0.3045,0.3729,0.6774,7.8765,8.9696,0.8866,3.0486,0.0432,0.0000,0.4815,0.6296,3.7469,0.7344,0.2656,0.3414,3.4676,141.8494,0.0000,1.2139,0.5807,2.9422,0.2904
18,2000,100,1,1,1,0,5685,1441,6437,0,1618,998,557,594,907,819,1630,1481,23654,1,162,162,76,86,37,1083,295,68,50,28,212,2,2,55,49,38,152,127,75,62,25,416,10,2,94,54,45,14.0495,0.2846,0.3534,0.4582,0.8116,10.1031,6.2317,1.3238,3.7091,0.0617,0.0000,0.4630,0.4691,3.4383,0.5968,0.4032,0.3654,5.1140,144.2317,0.0000,1.5347,0.5239,1.6801,0.3107
18,2001,100,1,1,1,0,5711,1431,6442,0,1645,1029,482,556,909,827,1529,1515,23799,1,162,162,65,97,37,1065,342,70,48,39,199,7,1,69,72,56,159,122,61,50,13,427,3,2,91,63,49,14.1917,0.2880,0.3543,0.4661,0.8204,10.3435,6.4702,1.2513,3.4960,0.0185,0.0000,0.3765,0.4012,2.9753,0.7400,0.2600,0.3724,5.2000,143.3675,0.0000,1.5377,0.5023,1.8507,0.3191
18,2002,100,1,1,1,0,5694,1465,6438,0,1565,1037,615,581,873,806,1638,1486,23359,2,162,162,83,79,42,1017,307,72,47,40,201,4,1,45,64,43,155,150,74,63,20,467,7,7,114,52,65,13.4417,0.2749,0.3439,0.4487,0.7926,9.6100,6.3678,1.2343,3.5677,0.0432,0.0000,0.4568,0.5123,3.7963,0.6774,0.3175,0.3319,4.9493,140.7169,0.0000,1.4642,0.5243,1.7849,0.3029
18,2003,100,1,1,1,0,5590,1431,6385,0,1554,939,468,602,891,831,1649,1476,23311,2,162,162,73,89,44,1004,314,72,39,31,205,7,3,50,61,79,159,161,47,68,21,457,3,9,100,41,49,14.0501,0.2780,0.3542,0.4553,0.8095,9.7690,5.9029,1.2887,3.7844,0.0185,0.0000,0.2901,0.4506,2.8889,0.6769,0.3088,0.3479,5.2240,143.0123,0.0000,1.5059,0.5277,1.5598,0.3008
18,2004,100,1,1,1,0,5719,1438,6505,0,1633,1000,499,593,938,863,1641,1476,23821,2,162,162,64,98,37,1082,320,71,46,26,205,3,3,44,56,73,160,114,72,62,24,427,2,4,108,40,50,14.3821,0.2855,0.3575,0.4581,0.8156,10.2157,6.2558,1.2824,3.7097,0.0123,0.0000,0.4444,0.3951,3.0802,0.6066,0.3871,0.3747,5.3987,145.2500,0.0000,1.5473,0.5265,1.6863,0.3132
18,2005,100,1,1,1,0,5642,1446,6282,0,1511,1022,567,460,772,709,1589,1549,22771,2,162,162,73,89,36,1001,299,69,39,23,188,8,0,33,36,72,150,117,90,59,23,436,12,8,85,38,38,12.7099,0.2678,0.3288,0.4289,0.7578,9.4002,6.3581,1.1696,2.8618,0.0741,0.0000,0.5556,0.4506,3.5000,0.6102,0.3898,0.3440,4.4108,140.5617,0.0000,1.3624,0.5064,2.2217,0.2959
18,2006,100,1,1,1,0,5699,1430,6408,0,1639,1096,651,503,864,785,1526,1479,23507,1,162,162,82,80,34,1112,306,79,55,26,195,4,1,30,43,71,144,132,73,50,13,440,18,7,97,35,51,13.9247,0.2876,0.3497,0.4531,0.8028,10.3130,6.8963,1.2270,3.1650,0.1111,0.0000,0.4506,0.5062,4.0185,0.7234,0.2600,0.3273,4.9394,139.9226,0.0000,1.4976,0.5078,2.1789,0.3235
18,2007,100,1,1,1,0,5671,1459,6287,0,1534,1127,520,468,719,667,1633,1386,23183,2,162,162,89,73,47,1031,311,50,38,31,161,2,0,41,41,60,154,155,94,65,18,457,8,9,104,39,56,12.7139,0.2705,0.3306,0.4214,0.7521,9.4583,6.9488,0.9927,2.8856,0.0494,0.0000,0.5802,0.5494,3.2099,0.7231,0.2769,0.3370,4.1126,138.8204,0.0000,1.3715,0.5409,2.4081,0.3106
18,2008,100,1,1,1,0,5611,1450,6276,0,1479,1183,529,506,752,689,1547,1413,23245,2,162,162,79,83,42,1009,281,56,42,30,159,10,2,22,59,59,153,126,89,62,20,435,9,7,98,44,42,12.6811,0.2636,0.3287,0.4094,0.7381,9.1758,7.3394,0.9864,3.1392,0.0556,0.0000,0.5494,0.4877,3.2654,0.6774,0.3226,0.3517,4.2746,142.6074,0.0000,1.3683,0.5226,2.3379,0.3062
18,2009,100,1,1,1,0,5644,1458,6413,0,1541,1110,465,590,815,767,1638,1410,23427,1,162,162,72,90,39,1010,324,68,47,36,171,7,0,44,40,64,150,147,86,63,23,459,12,10,99,35,48,13.5463,0.2730,0.3459,0.4341,0.7800,9.5102,6.8503,1.0553,3.6411,0.0741,0.0000,0.5309,0.4444,2.8704,0.6290,0.3651,0.3268,4.7335,144.6111,0.0000,1.4613,0.5374,1.8814,0.3107
18,2010,100,1,1,1,0,5587,1452,6245,0,1464,1134,507,509,714,660,1631,1393,22807,0,162,162,78,84,40,950,311,53,47,34,169,4,0,41,61,49,156,132,92,66,26,415,6,5,74,22,51,12.5331,0.2620,0.3266,0.4206,0.7472,9.0744,7.0289,1.0475,3.1550,0.0370,0.0000,0.5679,0.4815,3.1296,0.6061,0.3939,0.3759,4.0909,139.0671,0.0000,1.3588,0.5394,2.2279,0.2990
18,2011,100,1,1,1,0,5627,1482,6250,0,1402,1223,532,449,656,617,1577,1465,22845,2,162,162,95,67,46,936,284,62,42,27,155,4,2,33,51,68,146,126,90,68,21,402,16,11,74,28,64,11.6486,0.2492,0.3102,0.3919,0.7021,8.5103,7.4238,0.9409,2.7255,0.0988,0.0000,0.5556,0.5864,3.2840,0.6866,0.3088,0.3632,3.7453,138.4545,0.0000,1.2484,0.5184,2.7238,0.2906
18,2012,100,1,1,1,0,5527,1450,6069,0,1358,1324,532,372,653,605,1537,1330,22195,1,162,162,82,80,45,897,284,50,35,27,150,4,1,31,45,84,137,107,100,58,12,348,25,13,68,26,33,11.2567,0.2457,0.3014,0.3883,0.6897,8.4270,8.2160,0.9308,2.3084,0.1543,0.0000,0.6173,0.5062,3.2840,0.7895,0.2069,0.3937,3.7543,136.1656,0.0000,1.1928,0.5361,3.5591,0.2955
18,2013,100,1,1,1,0,5640,1455,6202,0,1491,1291,548,413,694,653,1564,1327,22727,2,162,162,89,73,40,966,341,49,36,28,156,3,3,28,39,61,144,125,95,50,9,365,18,13,52,29,33,12.1491,0.2644,0.3195,0.4177,0.7372,9.2185,7.9819,0.9645,2.5535,0.1111,0.0000,0.5864,0.5494,3.3827,0.8163,0.1800,0.3945,4.0373,138.5793,0.0000,1.3080,0.5410,3.1259,0.3157
18,2014,100,1,1,1,0,5552,1464,6191,0,1400,1269,441,471,661,625,1467,1470,22747,0,162,162,81,81,51,946,271,66,36,28,155,4,0,51,48,66,144,130,90,57,6,436,18,6,50,29,66,11.9078,0.2522,0.3162,0.3948,0.7111,8.6066,7.8012,0.9529,2.8955,0.1111,0.0000,0.5556,0.5000,2.7222,0.8947,0.1053,0.3303,3.8422,138.7012,0.0000,1.2780,0.4995,2.6943,0.2990
18,2015,100,1,1,1,0,5589,1443,6298,0,1478,1216,436,520,737,675,1529,1406,23012,0,162,162,65,97,36,959,320,69,46,38,161,3,1,69,59,73,148,109,67,56,19,485,14,9,64,23,64,12.9168,0.2644,0.3325,0.4217,0.7543,9.2183,7.5842,1.0042,3.2432,0.0864,0.0000,0.4136,0.4012,2.6914,0.6545,0.3393,0.3052,4.2100,137.7964,0.0000,1.3846,0.5210,2.3385,0.3093
18,2016,100,1,1,1,0,5576,1434,6449,0,1551,1188,413,687,914,843,1543,1336,24274,1,162,162,57,105,34,1003,297,74,35,27,224,8,3,59,68,74,158,147,70,57,23,496,4,7,92,54,56,14.5071,0.2782,0.3628,0.4616,0.8245,9.7320,7.4543,1.4055,4.3107,0.0247,0.0000,0.4321,0.3519,2.5494,0.5965,0.4035,0.3185,5.2896,146.2289,0.0000,1.5603,0.5359,1.7293,0.3160
18,2017,100,1,1,1,0,5668,1446,6456,0,1549,1445,480,602,849,778,1499,1215,24641,1,162,162,63,99,37,1029,288,56,51,34,198,11,2,43,82,77,159,105,78,63,24,498,3,4,101,31,45,13.8640,0.2733,0.3482,0.4409,0.7891,9.6389,8.9917,1.2321,3.7460,0.0185,0.0000,0.4815,0.3889,2.9630,0.6066,0.3810,0.3193,4.8412,146.6726,0.0000,1.4872,0.5523,2.4003,0.3315
19,2000,100,1,2,1,0,5838,1446,6731,0,1764,1052,571,703,1044,995,1621,1460,24716,1,162,162,72,90,30,1165,314,63,52,32,253,6,1,142,46,74,155,126,58,57,27,467,7,3,108,42,51,15.8117,0.3022,0.3811,0.4969,0.8780,10.9767,6.5462,1.5743,4.3745,0.0432,0.0000,0.3580,0.4444,3.5247,0.5263,0.4737,0.3319,6.1915,150.7073,0.0000,1.7057,0.5261,1.4964,0.3296
19,2001,100,1,2,1,0,5743,1445,6535,0,1659,1172,584,630,936,882,1591,1357,24063,1,162,162,81,81,45,1086,322,63,37,29,222,3,1,126,35,61,153,124,63,74,28,515,9,6,97,43,78,14.6333,0.2889,0.3632,0.4710,0.8342,10.3305,7.2980,1.3824,3.9230,0.0556,0.0000,0.3889,0.5000,3.6049,0.6164,0.3784,0.2971,5.4922,142.3846,0.0000,1.5837,0.5397,1.8603,0.3276
19,2002,100,1,2,1,0,5869,1461,6840,0,1751,1001,535,764,1022,938,1627,1529,24808,0,162,162,67,95,38,1179,332,71,60,36,204,8,1,155,75,75,155,144,59,70,29,558,7,6,88,33,69,15.9548,0.2983,0.3827,0.4715,0.8541,10.7864,6.1663,1.2567,4.7064,0.0432,0.0000,0.3642,0.4136,3.3025,0.5672,0.4143,0.2778,5.7782,151.2683,0.0000,1.7214,0.5155,1.3102,0.3275
19,2003,100,1,2,1,0,5929,1454,6830,0,1817,965,472,695,1045,950,1684,1492,24370,0,162,162,67,95,35,1244,330,64,57,36,207,4,0,144,59,85,160,151,40,59,22,538,2,4,68,40,59,16.0750,0.3065,0.3838,0.4790,0.8628,11.2469,5.9732,1.2813,4.3019,0.0123,0.0000,0.2469,0.4136,2.9136,0.6140,0.3729,0.2974,5.8803,148.5976,0.0000,1.7276,0.5302,1.3885,0.3344
19,2004,100,1,2,1,0,5853,1458,6857,0,1793,959,484,797,1045,966,1704,1467,24513,2,162,162,62,100,32,1220,343,82,56,37,193,6,1,148,64,68,154,172,68,59,26,455,8,6,66,28,33,16.3999,0.3063,0.3924,0.4765,0.8689,11.0628,5.9170,1.1908,4.9175,0.0494,0.0000,0.4198,0.3827,2.9877,0.5517,0.4407,0.3385,5.9602,148.5636,0.0000,1.7756,0.5374,1.2033,0.3363
19,2005,100,1,2,1,0,5678,1442,6577,0,1600,946,462,725,925,859,1624,1536,23777,0,162,162,73,89,39,1090,318,71,33,26,166,8,1,144,57,69,154,149,66,61,20,517,8,8,80,36,55,14.9417,0.2818,0.3680,0.4347,0.8027,9.9861,5.9043,1.0361,4.5250,0.0494,0.0000,0.4074,0.4506,2.8519,0.6610,0.3279,0.2979,5.3613,144.1030,0.0000,1.6123,0.5139,1.3048,0.3118
19,2006,100,1,2,1,0,5790,1455,6645,0,1686,971,536,642,913,842,1673,1517,23718,1,162,162,82,80,48,1112,358,75,65,35,181,4,0,131,56,73,154,134,74,62,13,530,8,5,91,29,67,14.8481,0.2912,0.3654,0.4589,0.8243,10.4265,6.0048,1.1193,3.9702,0.0494,0.0000,0.4568,0.5062,3.3086,0.7869,0.2097,0.2906,5.2071,142.0240,0.0000,1.5996,0.5245,1.5125,0.3200
19,2007,100,1,2,1,0,5744,1471,6511,0,1606,981,594,587,844,794,1624,1586,23506,0,162,162,93,69,47,1077,321,64,53,25,183,6,0,115,31,63,152,146,84,64,15,522,10,7,80,38,74,13.8029,0.2796,0.3499,0.4398,0.7897,9.8260,6.0020,1.1196,3.5914,0.0617,0.0000,0.5185,0.5741,3.6667,0.7581,0.2344,0.2912,4.8579,142.4606,0.0000,1.4908,0.5059,1.6712,0.3071
