player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs
17850,2018,28,2794,100,1,0,1,6,0,1,3,6,0,0,1,1,2,0,22,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,-0.2359,3.8000,0,5
17851,2018,2,2461,100,1,0,0,1,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.3623,2.3000,0,0
17851,2018,2,2486,100,1,0,0,6,0,3,0,6,0,0,4,2,1,1,23,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1705,13.6000,0,2
17851,2018,2,2560,100,1,0,2,6,0,0,0,7,0,1,0,0,2,4,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0477,2.5000,0,7
17859,2018,23,2682,100,1,0,3,14,0,7,4,21,3,4,4,4,4,1,81,0,1,1,0,0,0,6,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4167,30.5000,0,9
17859,2018,23,2730,100,1,0,4,17,0,6,3,19,1,1,2,2,4,5,73,0,1,1,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379,18.6000,0,12
17859,2018,23,2768,100,1,0,4,15,0,3,2,16,2,1,2,1,6,4,67,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529,15.9000,0,12
17859,2018,23,2818,100,1,0,4,16,0,6,1,18,0,1,4,4,5,4,57,0,1,1,0,1,0,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1730,15.2000,0,12
17862,2018,11,2442,100,1,0,2,7,0,2,1,7,0,0,0,0,1,3,26,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0684,3.8000,0,6
17862,2018,11,2469,100,1,0,2,7,0,2,2,8,0,0,0,0,4,0,21,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1684,9.4000,0,6
17862,2018,11,2529,100,1,0,2,8,0,2,2,9,0,1,0,0,2,2,30,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1834,22.4000,0,6
17862,2018,11,2569,100,1,0,1,3,0,0,0,4,0,1,0,0,1,2,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,2.3000,0,3
17862,2018,11,2594,100,1,0,1,4,0,1,3,4,0,0,1,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0721,1.8000,0,3
17863,2018,1,2459,100,1,0,1,3,0,0,0,3,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0380,1.7000,0,3
17863,2018,1,2463,100,1,0,1,3,0,0,1,5,0,1,1,0,1,1,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0769,4.9000,0,3
17863,2018,1,2512,100,1,0,0,3,0,1,0,3,0,0,0,0,2,0,20,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0600,5.7000,0,2
17863,2018,1,2550,100,1,0,1,6,0,2,2,7,0,0,1,0,1,1,21,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.1065,17.7000,0,4
17863,2018,1,2574,100,1,0,2,7,0,0,2,7,0,0,0,0,4,1,25,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0.1112,4.8000,0,8
17863,2018,1,2611,100,1,0,0,2,0,1,0,3,0,1,0,0,0,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0079,3.2000,0,1
17868,2018,27,2671,100,1,0,1,5,0,2,0,5,0,0,1,1,2,1,11,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0049,1.4000,0,3
17868,2018,27,2684,100,1,0,0,2,0,2,0,3,0,1,3,3,0,0,9,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.4558,7.0000,0,0
17868,2018,27,2714,100,1,0,2,6,0,0,1,8,0,2,0,0,3,2,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0369,3.3000,0,6
17868,2018,27,2752,100,1,0,0,3,0,1,0,3,0,0,0,0,1,1,10,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0344,3.5000,0,2
17868,2018,27,2764,100,1,0,2,7,0,1,0,8,0,1,0,0,2,4,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1979,11.2000,0,6
17868,2018,27,2789,100,1,0,1,4,0,1,0,6,0,2,0,0,1,2,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0675,13.1000,0,3
17868,2018,27,2813,100,1,0,1,3,0,0,0,5,0,2,0,0,2,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0180,2.1000,0,3
17869,2018,11,2433,100,1,0,4,14,0,2,6,16,1,2,2,2,5,1,61,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961,13.6000,0,12
17869,2018,11,2481,100,1,0,4,17,0,6,5,18,2,1,1,1,2,4,64,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0969,18.9000,0,12
17869,2018,11,2529,100,1,0,4,18,0,4,4,19,2,1,4,3,4,4,63,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2662,16.1000,0,12
17869,2018,11,2569,100,1,0,4,15,0,3,6,16,3,1,0,0,1,5,71,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2219,18.2000,0,12
17874,2018,4,2483,100,1,0,2,7,0,2,1,8,0,1,0,0,3,1,27,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1934,15.8000,0,6
17874,2018,4,2590,100,1,0,0,4,0,3,0,6,0,2,3,3,1,0,15,2,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-0.5113,15.4000,0,2
17880,2018,8,2472,100,1,0,2,10,0,2,1,10,0,0,1,1,3,4,41,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0383,6.2000,0,8
17880,2018,8,2494,100,1,0,1,5,0,1,1,6,0,1,0,0,2,1,28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0504,4.7000,0,4
17880,2018,8,2535,100,1,0,1,4,0,1,0,5,0,1,0,0,2,1,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.0377,2.3000,0,4
17880,2018,8,2584,100,1,0,2,10,0,3,3,10,0,0,0,0,2,2,41,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0509,4.5000,0,8
17880,2018,8,2605,100,1,0,0,4,0,3,0,5,0,1,4,4,0,1,18,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,-0.3293,5.7000,0,1
17883,2018,1,2459,100,1,0,0,0,0,0,0,1,0,1,1,1,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0667,1.5000,0,0
17883,2018,1,2473,100,1,0,1,6,0,1,0,9,0,3,0,0,3,2,34,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0507,7.6000,0,5
17883,2018,1,2508,100,1,0,2,6,0,0,1,7,0,1,0,0,1,4,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1249,8.1000,0,6
17883,2018,1,2557,100,1,0,2,9,0,3,0,10,0,1,0,0,3,3,32,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1249,16.2000,0,6
17883,2018,1,2586,100,1,0,2,8,0,2,0,10,0,2,3,3,0,6,35,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0083,1.8000,0,6
17885,2018,1,2445,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0320,1.5000,0,1
17885,2018,1,2463,100,1,0,1,2,0,0,0,5,0,2,0,0,1,2,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0175,1.6000,0,3
17885,2018,1,2500,100,1,0,1,4,0,2,0,5,0,0,2,2,2,0,19,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,-0.2307,8.0000,0,3
17885,2018,1,2524,100,1,0,0,2,0,2,0,2,0,0,0,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.2885,5.2000,0,0
17891,2018,24,2690,100,1,0,3,16,0,6,4,19,4,2,5,5,4,3,71,2,1,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3937,27.4000,0,11
17891,2018,24,2728,100,1,0,4,16,0,3,2,18,3,2,3,3,5,6,63,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1251,18.1000,0,13
17891,2018,24,2778,100,1,0,4,14,0,3,3,15,2,1,0,0,4,4,50,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2150,14.2000,0,12
17891,2018,24,2823,100,1,0,4,15,0,4,4,18,0,2,2,2,6,2,63,0,1,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0797,17.0000,0,12
17895,2018,16,2659,100,1,0,2,7,0,2,1,8,0,1,0,0,3,1,27,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0109,1.0000,0,6
17895,2018,16,2700,100,1,0,1,6,0,0,4,7,0,1,1,0,1,0,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0297,5.7000,0,5
17895,2018,16,2739,100,1,0,1,5,0,2,3,6,0,1,1,1,0,0,24,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0096,12.1000,0,3
17895,2018,16,2762,100,1,0,1,4,0,1,2,4,0,0,1,1,1,0,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1142,3.5000,0,3
17895,2018,16,2791,100,1,0,1,3,0,0,1,3,0,0,0,0,1,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0553,2.3000,0,3
17896,2018,12,2457,100,1,0,2,7,0,1,3,8,0,1,0,0,1,2,36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0335,4.2000,0,6
17896,2018,12,2471,100,1,0,0,2,0,0,0,2,0,0,0,0,1,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.0101,0.9000,0,2
17896,2018,12,2485,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0403,1.6000,0,1
17896,2018,12,2488,100,1,0,0,2,0,1,1,2,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,-0.1380,5.9000,0,1
17896,2018,12,2501,100,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0297,1.2000,0,1
17896,2018,12,2514,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0515,2.1000,0,1
17896,2018,12,2526,100,1,0,1,3,0,0,2,4,0,1,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0180,1.0000,0,3
17896,2018,12,2538,100,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1074,0.6000,0,0
17896,2018,12,2569,100,1,0,0,2,0,0,2,3,0,1,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0113,1.2000,0,2
17896,2018,12,2583,100,1,0,2,7,0,1,4,7,0,0,0,0,0,2,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0766,4.0000,0,6
17896,2018,12,2598,100,1,0,0,2,0,0,0,3,0,1,0,0,2,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0.0395,5.8000,0,2
17897,2018,6,2434,100,1,0,1,3,0,2,0,4,0,0,0,0,1,0,9,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.1617,17.2000,0,3
17897,2018,6,2450,100,1,0,0,3,0,1,1,3,0,0,0,0,1,0,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,-0.0215,1.3000,0,2
17897,2018,6,2480,100,1,0,1,2,0,0,1,2,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0004,0.2000,0,3
17897,2018,6,2482,100,1,0,1,3,0,0,0,3,0,0,0,0,2,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,3.1000,0,3
17897,2018,6,2498,100,1,0,1,6,0,2,3,7,0,1,0,0,1,0,38,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,0.0050,8.8000,0,4
17897,2018,6,2518,100,1,0,1,5,0,2,1,5,0,0,0,0,0,2,20,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0.0891,9.7000,0,3
17897,2018,6,2541,100,1,0,2,6,0,0,3,8,0,2,0,0,2,1,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0.1321,12.3000,0,6
17897,2018,6,2563,100,1,0,1,3,0,0,3,3,0,0,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,3.1000,0,3
17898,2018,17,2677,100,1,0,4,15,0,3,3,18,3,3,2,2,6,3,58,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465,18.9000,0,12
17898,2018,17,2721,100,1,0,4,17,0,6,3,19,3,2,4,4,7,1,72,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2516,22.4000,0,12
17898,2018,17,2770,100,1,0,4,16,0,4,3,17,4,0,1,1,6,2,42,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0982,18.9000,0,12
17898,2018,17,2805,100,1,0,3,10,0,1,4,10,0,0,0,0,1,4,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1349,6.5000,0,9
17900,2018,9,2468,100,1,0,4,17,0,5,1,18,7,1,3,3,6,5,61,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1404,21.0000,0,12
17900,2018,9,2509,100,1,0,4,14,0,3,1,17,0,2,2,2,5,6,58,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501,18.9000,0,12
17900,2018,9,2559,100,1,0,1,8,0,5,0,10,2,2,6,6,1,2,43,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4106,10.2000,0,3
17900,2018,9,2602,100,1,0,2,13,0,5,1,15,1,2,4,4,4,3,60,2,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3436,16.5000,0,8
17902,2018,22,2650,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0365,1.4000,0,1
17902,2018,22,2660,100,1,0,0,1,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0698,1.7000,0,0
17902,2018,22,2688,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0290,1.2000,0,1
17902,2018,22,2695,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0076,0.4000,0,1
17902,2018,22,2721,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0365,1.4000,0,1
17902,2018,22,2727,100,1,0,0,2,0,0,0,3,0,1,0,0,0,2,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0517,5.2000,0,2
17902,2018,22,2743,100,1,0,0,0,0,0,0,2,0,2,1,1,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.1429,4.6000,0,0
17902,2018,22,2758,100,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0285,1.2000,0,1
17902,2018,22,2761,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0378,1.5000,0,1
17902,2018,22,2807,100,1,0,0,2,0,1,1,2,0,0,0,0,0,0,9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0450,4.7000,0,1
17902,2018,22,2810,100,1,0,0,2,0,0,1,3,0,1,0,0,1,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.1358,9.9000,0,2
17903,2018,5,2438,100,1,0,4,14,0,3,5,15,5,1,1,1,5,1,65,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1146,15.4000,0,12
17903,2018,5,2487,100,1,0,4,13,0,2,4,14,2,1,1,1,5,2,64,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0840,13.9000,0,12
17903,2018,5,2523,100,1,0,2,14,0,7,4,18,4,4,7,6,1,1,68,0,1,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5115,26.3000,0,6
17903,2018,5,2573,100,1,0,4,16,0,5,6,19,1,2,3,3,2,4,76,0,1,1,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1565,16.5000,0,12
17907,2018,1,2459,100,1,0,4,13,0,2,2,13,1,0,1,1,6,3,53,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0491,10.6000,0,12
17907,2018,1,2500,100,1,0,4,15,0,4,2,15,2,0,0,0,8,0,44,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2043,19.2000,0,12
17907,2018,1,2536,100,1,0,4,15,0,3,4,18,5,3,1,1,4,4,77,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730,21.3000,0,12
17907,2018,1,2586,100,1,0,2,14,0,8,0,15,2,1,7,6,4,2,53,0,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4656,15.0000,0,6
17908,2018,30,2643,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0374,1.5000,0,1
17908,2018,30,2655,100,1,0,0,1,0,0,1,2,0,0,1,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0054,1.3000,0,1
17908,2018,30,2669,100,1,0,4,14,0,2,4,14,0,0,0,0,5,3,44,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0.0028,6.0000,0,12
17908,2018,30,2693,100,1,0,0,2,0,0,1,2,0,0,0,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0333,1.4000,0,2
17908,2018,30,2710,100,1,0,1,3,0,0,0,4,0,1,0,0,2,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0180,1.0000,0,3
17908,2018,30,2718,100,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0281,0.9000,0,0
17908,2018,30,2730,100,1,0,0,3,0,1,1,3,0,0,0,0,0,1,13,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0001,1.4000,0,2
17908,2018,30,2737,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0318,1.2000,0,1
17908,2018,30,2752,100,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0151,0.7000,0,1
17908,2018,30,2760,100,1,0,0,1,0,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2003,1.5000,0,0
17908,2018,30,2772,100,1,0,2,6,0,0,1,7,0,1,0,0,2,3,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1087,4.4000,0,6
17908,2018,30,2786,100,1,0,1,3,0,0,0,3,0,0,0,0,2,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0537,2.3000,0,3
17908,2018,30,2800,100,1,0,0,2,0,0,2,2,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0517,2.1000,0,2
17908,2018,30,2816,100,1,0,3,12,0,4,3,14,0,2,1,1,5,0,34,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0084,5.8000,0,9
17917,2018,7,2439,100,1,0,2,6,0,1,2,8,0,1,0,0,1,2,24,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1365,8.7000,0,6
17917,2018,7,2478,100,1,0,1,6,0,3,0,7,0,1,2,2,3,0,23,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1650,4.5000,0,3
