message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
363,"Cueto Holds Diamondbacks Scoreless",16679,0,0,0,0,29,15,0,0,0,100,0,3,4,2,5,29,0,0,"2016-9-10",1,1,-1,0
364,"Oakland Befuddled by Paxton",17869,0,0,0,0,11,10,0,0,0,100,0,3,4,2,5,11,0,0,"2016-9-11",1,1,-1,0
365,"Player of the Week: Los Angeles's Cron",17995,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2016-9-12",1,1,-1,0
366,"Kang Collects Player of the Week Award",18293,0,0,0,0,27,0,0,0,0,100,0,3,7,1,5,27,0,0,"2016-9-12",1,1,-1,0
367,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-9-12",1,1,-1,0
368,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-9-12",1,1,-1,0
369,"Perez Too Tough, Blanks Houston",17659,0,0,0,0,13,21,0,0,0,100,0,3,4,2,5,13,0,0,"2016-9-12",1,1,-1,0
370,"Atlanta Out of Time, Out of Playoffs",0,0,0,0,0,16,0,0,0,0,100,0,1,3,3,5,16,0,0,"2016-9-13",1,1,-1,0
371,"Phillies Out of Time, Out of Playoffs",0,0,0,0,0,26,0,0,0,0,100,0,1,3,3,5,26,0,0,"2016-9-14",1,1,-1,0
372,"New York Out of Time, Out of Playoffs",0,0,0,0,0,9,0,0,0,0,100,0,1,3,3,5,9,0,0,"2016-9-15",1,1,-1,0
373,"Royals Out of Time, Out of Playoffs",0,0,0,0,0,7,0,0,0,0,100,0,1,3,3,5,7,0,0,"2016-9-15",1,1,-1,0
374,"Playoffs? No Chance for Milwaukee",0,0,0,0,0,23,0,0,0,0,100,0,1,3,3,5,23,0,0,"2016-9-15",1,1,-1,0
375,"Pirates Hitless Against Eickhoff",18245,0,0,0,0,26,27,0,0,0,100,0,3,4,3,5,26,0,0,"2016-9-15",1,1,-1,0
376,"Cardinals Shut Out by Moore",17423,0,0,0,0,29,30,0,0,0,100,0,3,4,2,5,29,0,0,"2016-9-16",1,1,-1,0
377,"Playoff Bound: Cleveland Secures Wild Card",0,0,0,0,0,5,0,0,0,0,100,0,1,3,3,5,5,0,0,"2016-9-18",1,1,-1,0
378,"Asher Shuts Out Miami",18182,0,0,0,0,26,20,0,0,0,100,0,3,4,2,5,26,0,0,"2016-9-18",1,1,-1,0
379,"Lewis Tames Athletics",15528,0,0,0,0,13,10,0,0,0,100,0,3,4,2,5,13,0,0,"2016-9-18",1,1,-1,0
380,"Super Week for Kansas City's Morales!",16331,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2016-9-19",1,1,-1,0
381,"NL Player of the Week, McCutchen of Pittsburgh",16982,0,0,0,0,27,0,0,0,0,100,0,3,7,1,5,27,0,0,"2016-9-19",1,1,-1,0
382,"Playoff Bound: Toronto Secures Wild Card",0,0,0,0,0,14,0,0,0,0,100,0,1,3,3,5,14,0,0,"2016-9-19",1,1,-1,0
383,"Blue Jays Clinch Playoff Spot With Victory",0,0,0,0,0,14,0,0,0,0,100,0,3,3,0,5,0,0,0,"2016-9-19",1,1,-1,0
384,"Division Remains Up for Grabs, but St. Louis in Postseason",0,0,0,0,0,30,0,0,0,0,100,0,1,3,3,5,30,0,0,"2016-9-19",1,1,-1,0
385,"Weekly Team Power Rankings",0,0,0,0,0,19,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-9-19",1,1,-1,0
386,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-9-19",1,1,-1,0
387,"Los Angeles Blanked by Bumgarner",16890,0,0,0,0,29,22,0,0,0,100,0,3,4,2,5,29,0,0,"2016-9-19",1,1,-1,0
388,"Division Remains Up for Grabs, but San Francisco in Postseason",0,0,0,0,0,29,0,0,0,0,100,0,1,3,3,5,29,0,0,"2016-9-20",1,1,-1,0
389,"Detroit Blanked by Santiago",17464,0,0,0,0,8,6,0,0,0,100,0,3,4,2,5,8,0,0,"2016-9-20",1,1,-1,0
390,"Atlanta Whitewashes New York, Teheran Winner",17487,0,0,0,0,16,25,0,0,0,100,0,3,4,2,5,16,0,0,"2016-9-20",1,1,-1,0
391,"St. Louis Captures NL Central Division Crown",0,0,0,0,0,30,0,0,0,0,100,0,1,3,3,5,30,0,0,"2016-9-21",1,1,-1,0
392,"AL Central Division Title Goes to Indians",0,0,0,0,0,5,0,0,0,0,100,0,1,3,3,5,5,0,0,"2016-9-22",1,1,-1,0
393,"Playoff Bound: Boston Secures Wild Card",0,0,0,0,0,3,0,0,0,0,100,0,1,3,3,5,3,0,0,"2016-9-23",1,1,-1,0
394,"Rockies Shut Out by Kazmir",15903,0,0,0,0,22,19,0,0,0,100,0,3,4,2,5,22,0,0,"2016-9-23",1,1,-1,0
395,"Postseason Bid Ends for Minnesota",0,0,0,0,0,8,0,0,0,0,100,0,1,3,3,5,8,0,0,"2016-9-24",1,1,-1,0
396,"Giants Are Champs of NL West Division",0,0,0,0,0,29,0,0,0,0,100,0,1,3,3,5,29,0,0,"2016-9-24",1,1,-1,0
397,"GM Chrisman Terminated by Brewers",0,0,0,0,0,23,0,0,0,0,100,0,3,0,3,0,23,0,0,"2016-9-25",1,1,-1,0
398,"Manager Bruce Bochy Booted out in Milwaukee",0,0,0,0,0,23,0,0,0,0,100,0,3,0,3,0,23,0,0,"2016-9-25",1,1,-1,0
399,"Tomlin Tosses Shutout for Cleveland",17255,0,0,0,0,5,4,0,0,0,100,0,3,4,2,5,5,0,0,"2016-9-25",1,1,-1,0
400,"Veteran Votto Hits Three Dingers",16626,0,0,0,0,18,23,0,0,0,100,0,3,4,2,5,18,0,0,"2016-9-25",1,1,-1,0
401,"Hosmer Collects Player of the Week Award",17382,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2016-9-26",1,1,-1,0
402,"Gennett of Milwaukee Crowned Best Player",17793,0,0,0,0,23,0,0,0,0,100,0,3,7,1,5,23,0,0,"2016-9-26",1,1,-1,0
403,"Postseason Bid Ends for Pittsburgh",0,0,0,0,0,27,0,0,0,0,100,0,1,3,3,5,27,0,0,"2016-9-26",1,1,-1,0
404,"Weekly Team Power Rankings",0,0,0,0,0,14,0,0,0,0,100,0,3,0,2,5,0,0,0,"2016-9-26",1,1,-1,0
405,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-9-26",1,1,-1,0
406,"Astros McHugh Stops Mariners",17633,0,0,0,0,21,11,0,0,0,100,0,3,4,2,5,21,0,0,"2016-9-26",1,1,-1,0
407,"Postseason Bid Ends for Baltimore",0,0,0,0,0,2,0,0,0,0,100,0,1,3,3,5,2,0,0,"2016-9-27",1,1,-1,0
408,"Playoff Bound: White Sox Win Wild Card",0,0,0,0,0,4,0,0,0,0,100,0,1,3,3,5,4,0,0,"2016-9-27",1,1,-1,0
409,"Scherzer Hurls Nationals to Shutout Win",16833,0,0,0,0,24,15,0,0,0,100,0,3,4,2,5,24,0,0,"2016-9-27",1,1,-1,0
410,"Padres Hitless Against Maeda",18553,0,0,0,0,22,28,0,0,0,100,0,3,4,3,5,22,0,0,"2016-9-27",1,1,-1,0
411,"Title Captured - NL East Division Won by Washington",0,0,0,0,0,24,0,0,0,0,100,0,1,3,3,5,24,0,0,"2016-9-28",1,1,-1,0
412,"Veteran Kinsler Hits Three Dingers",16297,0,0,0,0,6,5,0,0,0,100,0,3,4,2,5,6,0,0,"2016-9-28",1,1,-1,0
413,"AL East Division Champs Crowned: Toronto Blue Jays",0,0,0,0,0,14,0,0,0,0,100,0,1,3,3,5,14,0,0,"2016-9-30",1,1,-1,0
414,"BNN Reports San Diego Fires GM Satterly",0,0,0,0,0,28,0,0,0,0,100,0,3,0,3,0,28,0,0,"2016-9-30",1,1,-1,0
415,"Tampa Manager Hartfelder Gets the Boot",0,0,0,0,0,12,0,0,0,0,100,0,3,0,3,0,12,0,0,"2016-9-30",1,1,-1,0
416,"AL's #1 Batter Chosen",17995,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2016-10-1",1,1,-1,0
417,"Pittsburgh Third Baseman NL's Best Batter in September",18293,0,0,0,0,27,0,0,0,0,100,0,3,7,2,5,27,0,0,"2016-10-1",1,1,-1,0
418,"Twins Santiago September's #1 Pitcher",17464,0,0,0,0,8,0,0,0,0,100,0,3,7,2,5,8,0,0,"2016-10-1",1,1,-1,0
419,"Relief Ace Cops #1 Pitcher Award in September",17563,0,0,0,0,25,0,0,0,0,100,0,3,7,2,5,25,0,0,"2016-10-1",1,1,-1,0
420,"AL Selects Rookie Star of the Month",18369,0,0,0,0,4,0,0,0,0,100,0,3,7,2,5,4,0,0,"2016-10-1",1,1,-1,0
421,"NL Names Rookie of Month",18477,0,0,0,0,19,0,0,0,0,100,0,3,7,2,5,19,0,0,"2016-10-1",1,1,-1,0
422,"No Late-Season Magic Coming: Houston Out of Playoffs",0,0,0,0,0,21,0,0,0,0,100,0,1,3,3,5,21,0,0,"2016-10-1",1,1,-1,0
423,"Rangers Win Tight AL West Division Race",0,0,0,0,0,13,0,0,0,0,100,0,1,3,3,5,13,0,0,"2016-10-1",1,1,-1,0
424,"Braun Slams Milestone Homer",16447,0,0,0,0,23,19,0,0,0,100,0,3,5,3,5,23,0,0,"2016-10-1",1,1,-1,0
425,"Lester Tosses Shutout for Chicago",16301,0,0,0,0,17,18,0,0,0,100,0,3,4,2,5,17,0,0,"2016-10-1",1,1,-1,0
426,"McHugh Zeroes in On Los Angeles",17633,0,0,0,0,21,1,0,0,0,100,0,3,4,2,5,21,0,0,"2016-10-1",1,1,-1,0
427,"Chicago Clinches Wild Card",0,0,0,0,0,17,0,0,0,0,100,0,1,3,3,5,17,0,0,"2016-10-2",1,1,-1,0
428,"Jones 5-for-5 Against Yankees",16291,0,0,0,0,2,9,0,0,0,100,0,3,4,2,5,2,0,0,"2016-10-2",1,1,-1,0
429,"Los Angeles Captures Wild Card",0,0,0,0,0,22,0,0,0,0,100,0,1,3,3,5,22,0,0,"2016-10-3",1,1,-1,0
430,"MLB News: Regular Season ends",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-10-3",1,1,-1,0
431,"MLB News: Playoffs begin",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2016-10-3",1,1,-1,0
432,"Lindor Leads AL Hitters",18308,0,0,0,0,5,0,0,0,0,100,0,3,6,3,5,5,0,0,"2016-10-3",1,1,-1,0
433,"Washington's Murphy Top NL Hitter",16781,0,0,0,0,24,0,0,0,0,100,0,3,6,3,5,24,0,0,"2016-10-3",1,1,-1,0
434,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-10-3",1,1,-1,0
435,"GM Grizzle Now History in Atlanta",0,0,0,0,0,16,0,0,0,0,100,0,3,0,3,0,16,0,0,"2016-10-3",1,1,-1,0
436,"Thrilling Win Pushes Los Angeles to Next Round",0,0,0,0,0,22,17,0,0,0,100,0,1,3,3,3,100,0,0,"2016-10-4",1,1,-1,0
437,"Thrilling Win Pushes Boston to Next Round",0,0,0,0,0,3,4,0,0,0,100,0,1,3,3,3,100,0,0,"2016-10-5",1,1,-1,0
438,"BNN Stats: Batting Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2016-10-10",1,1,-1,0
439,"Washington Win Division Series",0,0,0,0,0,24,29,0,0,0,100,0,1,3,3,3,100,0,0,"2016-10-10",1,1,-1,0
440,"Texas Sweeps into the League Championship Series",0,0,0,0,0,13,14,0,0,0,100,0,1,3,3,3,100,0,0,"2016-10-10",1,1,-1,0
441,"St. Louis Moves on to League Championship Series",0,0,0,0,0,30,22,0,0,0,100,0,1,3,3,3,100,0,0,"2016-10-10",1,1,-1,0
442,"Cleveland Takes Division Series in Deciding Game",0,0,0,0,0,5,3,0,0,0,100,0,1,3,3,3,100,0,0,"2016-10-13",1,1,-1,0
443,"St. Louis's Martinez Shines, Shuts Out Washington",17847,0,0,0,0,30,24,0,0,0,100,0,3,4,2,5,30,0,0,"2016-10-14",1,1,-1,0
444,"BNN Stats: Rookie Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-1-2",0,1,-1,0
445,"Hall of Fame Voting Results",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2017-1-4",0,1,-1,0
446,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-1-9",0,1,-1,0
447,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-1-16",0,1,-1,0
448,"BNN Stats: It's All About Experience",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-1-23",0,1,-1,0
449,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-1-30",0,1,-1,0
450,"MLB News: Pre-Season Begins",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2017-2-3",0,1,-1,0
451,"Yangervis Solarte Shows Up to Camp...Different",18140,0,0,0,0,28,0,0,0,0,100,0,3,3,0,5,0,0,0,"2017-2-26",0,1,-1,0
452,"MLB News: Spring Training Begins",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2017-2-26",0,1,-1,0
453,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-2-27",0,1,-1,0
454,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-3-6",0,1,-1,0
455,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-3-13",0,1,-1,0
456,"BNN Stats: Reliever Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-3-20",0,1,-1,0
457,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-3-27",0,1,-1,0
458,"MLB News: Opening Day",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2017-4-2",0,1,-1,0
459,"Weekly Team Power Rankings",0,0,0,0,0,29,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-4-3",0,1,-1,0
460,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-4-3",0,1,-1,0
461,"Schebler Crashes 3 HR Against Philadelphia",18388,0,0,0,0,18,26,0,0,0,100,0,3,4,2,5,18,0,0,"2017-4-3",0,1,-1,0
462,"Foltynewicz Fashions Shutout Against Mets",18013,0,0,0,0,16,25,0,0,0,100,0,3,4,2,5,16,0,0,"2017-4-5",0,1,-1,0
463,"Martinez Twirls Cardinals to Shutout Victory",17847,0,0,0,0,30,18,0,0,0,100,0,3,4,2,5,30,0,0,"2017-4-8",0,1,-1,0
464,"Richards Hurls Los Angeles to Shutout Win",17452,0,0,0,0,1,11,0,0,0,100,0,3,4,2,5,1,0,0,"2017-4-8",0,1,-1,0
465,"Wood Fires Shutout in Dodgers Victory",17936,0,0,0,0,22,19,0,0,0,100,0,3,4,2,5,22,0,0,"2017-4-9",0,1,-1,0
466,"Week's Top Performer Honored by AL",17160,0,0,0,0,4,0,0,0,0,100,0,3,7,1,5,4,0,0,"2017-4-10",0,1,-1,0
467,"Cincinnati Right Fielder Nets NL Award",18388,0,0,0,0,18,0,0,0,0,100,0,3,7,1,5,18,0,0,"2017-4-10",0,1,-1,0
468,"Weekly Team Power Rankings",0,0,0,0,0,22,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-4-10",0,1,-1,0
469,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-4-10",0,1,-1,0
470,"Segura Stretches Hit String to 20",17686,0,0,0,0,15,29,0,0,0,100,0,3,4,2,5,15,0,0,"2017-4-12",0,1,-1,0
471,"Seattle's Walker Stands out in Shutout",17926,0,0,0,0,11,13,0,0,0,100,0,3,4,2,5,11,0,0,"2017-4-16",0,1,-1,0
472,"Bogaerts Rips Tampa for 5 Hits",17732,0,0,0,0,3,12,0,0,0,100,0,3,4,2,5,3,0,0,"2017-4-16",0,1,-1,0
473,"AL Names Best Player",17732,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2017-4-17",0,1,-1,0
474,"Ozuna Week's #1 Player",17867,0,0,0,0,20,0,0,0,0,100,0,3,7,1,5,20,0,0,"2017-4-17",0,1,-1,0
475,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-4-17",0,1,-1,0
476,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-4-17",0,1,-1,0
477,"Segura Keeps Hit Streak Alive",17686,0,0,0,0,15,28,0,0,0,100,0,3,4,2,5,15,0,0,"2017-4-18",0,1,-1,0
478,"Tanaka Magnificent in New York Win",18151,0,0,0,0,9,4,0,0,0,100,0,3,4,2,5,9,0,0,"2017-4-19",0,1,-1,0
479,"New York's Syndergaard Shines, Shuts Out Philadelphia",18403,0,0,0,0,25,26,0,0,0,100,0,3,4,2,5,25,0,0,"2017-4-20",0,1,-1,0
480,"Hit #2500 for Red Sox Ortiz",10365,0,0,0,0,3,14,0,0,0,100,0,3,5,3,5,3,0,0,"2017-4-20",0,1,-1,0
481,"Martinez Fires Shutout in St. Louis Win",17847,0,0,0,0,30,23,0,0,0,100,0,3,4,2,5,30,0,0,"2017-4-20",0,1,-1,0
482,"Red-Hot Contreras Scorches Reds",18473,0,0,0,0,17,18,0,0,0,100,0,3,4,2,5,17,0,0,"2017-4-21",0,1,-1,0
483,"Mazara Touches All the Bases, Hits for Cycle",18565,0,0,0,0,13,7,0,0,0,100,0,3,4,2,5,13,0,0,"2017-4-21",0,1,-1,0
484,"AL Picks Top Performer",16303,0,0,0,0,11,0,0,0,0,100,0,3,7,1,5,11,0,0,"2017-4-24",0,1,-1,0
485,"NL's #1 Player Named",18473,0,0,0,0,17,0,0,0,0,100,0,3,7,1,5,17,0,0,"2017-4-24",0,1,-1,0
486,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-4-24",0,1,-1,0
487,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-4-24",0,1,-1,0
488,"Padres End Segura's Streak",17686,0,0,0,0,15,28,0,0,0,100,0,3,4,3,5,15,0,0,"2017-4-24",0,1,-1,0
489,"Oakland Skipper Jurak Blasts Media Over Bad Press",0,0,0,0,0,10,0,0,0,0,100,0,3,3,0,5,0,0,0,"2017-4-25",0,1,-1,0
490,"Arrieta Fires Shutout in Cubs Victory",17078,0,0,0,0,17,27,0,0,0,100,0,3,4,2,5,17,0,0,"2017-4-26",0,1,-1,0
491,"Bradley Sparkles in Shutout",18196,0,0,0,0,15,28,0,0,0,100,0,3,4,2,5,15,0,0,"2017-4-27",0,1,-1,0
492,"Hit Parade: Kipnis Pops 6 Hits",17391,0,0,0,0,5,11,0,0,0,100,0,3,4,2,5,5,0,0,"2017-4-28",0,1,-1,0
493,"Kazmir Superb Against Philadelphia",15903,0,0,0,0,22,26,0,0,0,100,0,3,4,2,5,22,0,0,"2017-4-28",0,1,-1,0
494,"Perez Batters Atlanta Big Time",17658,0,0,0,0,23,16,0,0,0,100,0,3,4,2,5,23,0,0,"2017-4-28",0,1,-1,0
495,"Happ Holds Bay Rays Scoreless",16511,0,0,0,0,14,12,0,0,0,100,0,3,4,2,5,14,0,0,"2017-4-29",0,1,-1,0
496,"Sanchez Shackles Chicago",16388,0,0,0,0,6,4,0,0,0,100,0,3,4,2,5,6,0,0,"2017-4-30",0,1,-1,0
497,"Soler Raps Boston for 5 Hits",18141,0,0,0,0,17,3,0,0,0,100,0,3,4,2,5,17,0,0,"2017-4-30",0,1,-1,0
498,"Trout Wins AL Player of the Week Prize",17494,0,0,0,0,1,0,0,0,0,100,0,3,7,1,5,1,0,0,"2017-5-1",0,1,-1,0
499,"Week's Top Performer Honored by NL",17924,0,0,0,0,23,0,0,0,0,100,0,3,7,1,5,23,0,0,"2017-5-1",0,1,-1,0
500,"AL Choice for Batter of the Month is Cron",17995,0,0,0,0,1,0,0,0,0,100,0,3,7,2,5,1,0,0,"2017-5-1",0,1,-1,0
501,"Seager Gets NL Batter of the Month Trophy",18391,0,0,0,0,22,0,0,0,0,100,0,3,7,2,5,22,0,0,"2017-5-1",0,1,-1,0
502,"AL Announces April's Best Starter",18178,0,0,0,0,12,0,0,0,0,100,0,3,7,2,5,12,0,0,"2017-5-1",0,1,-1,0
503,"Los Angeles's Kershaw NL Top Pitcher ",16740,0,0,0,0,22,0,0,0,0,100,0,3,7,2,5,22,0,0,"2017-5-1",0,1,-1,0
504,"Red-Hot Kansas City Rookie Rated AL's Best",17825,0,0,0,0,7,0,0,0,0,100,0,3,7,2,5,7,0,0,"2017-5-1",0,1,-1,0
505,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-5-1",0,1,-1,0
506,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-5-1",0,1,-1,0
507,"Atlanta Shuts Out Cardinals, Perez Winner",18362,0,0,0,0,16,30,0,0,0,100,0,3,4,2,5,16,0,0,"2017-5-5",0,1,-1,0
508,"Guerra Breezes to Shutout Victory ",18272,0,0,0,0,23,27,0,0,0,100,0,3,4,2,5,23,0,0,"2017-5-6",0,1,-1,0
509,"Hernandez Whitewashes Rangers",16090,0,0,0,0,11,13,0,0,0,100,0,3,4,2,5,11,0,0,"2017-5-7",0,1,-1,0
510,"Red-Hot Cueto Cools Off Cincinnati",16679,0,0,0,0,29,18,0,0,0,100,0,3,4,2,5,29,0,0,"2017-5-7",0,1,-1,0
511,"Week's Premier Player: Kansas City's Perez",17441,0,0,0,0,7,0,0,0,0,100,0,3,7,1,5,7,0,0,"2017-5-8",0,1,-1,0
512,"Arenado Week's #1 Player",17722,0,0,0,0,19,0,0,0,0,100,0,3,7,1,5,19,0,0,"2017-5-8",0,1,-1,0
513,"Weekly Team Power Rankings",0,0,0,0,0,17,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-5-8",0,1,-1,0
514,"BNN Stats: Size Matters",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-5-8",0,1,-1,0
515,"Altuve Boosts Hit Streak to 20 Games",17278,0,0,0,0,21,9,0,0,0,100,0,3,4,2,5,21,0,0,"2017-5-13",0,1,-1,0
516,"Hellickson Twirls Phillies to Shutout Win",17147,0,0,0,0,26,24,0,0,0,100,0,3,4,2,5,26,0,0,"2017-5-13",0,1,-1,0
517,"Tampa Helpless Against Wright",17939,0,0,0,0,3,12,0,0,0,100,0,3,4,2,5,3,0,0,"2017-5-14",0,1,-1,0
518,"Miami Shuts Out Braves, Conley Winner",18217,0,0,0,0,20,16,0,0,0,100,0,3,4,2,5,20,0,0,"2017-5-14",0,1,-1,0
519,"Betts Takes This Week's Trophy",17964,0,0,0,0,3,0,0,0,0,100,0,3,7,1,5,3,0,0,"2017-5-15",0,1,-1,0
520,"Great Week for Colorado's Nolan Arenado ",17722,0,0,0,0,19,0,0,0,0,100,0,3,7,1,5,19,0,0,"2017-5-15",0,1,-1,0
521,"Weekly Team Power Rankings",0,0,0,0,0,21,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-5-15",0,1,-1,0
522,"BNN Stats: Honestly, It's Just Muscles",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-5-15",0,1,-1,0
523,"Bumgarner Hot, Dodgers Cold",16890,0,0,0,0,29,22,0,0,0,100,0,3,4,2,5,29,0,0,"2017-5-15",0,1,-1,0
524,"Houston Astros Win Again, Make it 10 Straight",18412,0,0,0,0,21,0,0,0,0,100,0,3,3,0,5,0,0,0,"2017-5-15",0,1,-1,0
525,"Marlins End Altuve's Streak",17278,0,0,0,0,21,20,0,0,0,100,0,3,4,3,5,21,0,0,"2017-5-17",0,1,-1,0
526,"LeMahieu Belts Bunch of Base Hits",17398,0,0,0,0,19,18,0,0,0,100,0,3,4,2,5,19,0,0,"2017-5-19",0,1,-1,0
527,"Iwakuma Tosses Shutout Against White Sox",17602,0,0,0,0,11,4,0,0,0,100,0,3,4,2,5,11,0,0,"2017-5-21",0,1,-1,0
528,"Maeda Baffles Miami Batters",18553,0,0,0,0,22,20,0,0,0,100,0,3,4,2,5,22,0,0,"2017-5-21",0,1,-1,0
529,"Davis Wins AL Player of the Week Prize",17765,0,0,0,0,10,0,0,0,0,100,0,3,7,1,5,10,0,0,"2017-5-22",0,1,-1,0
530,"Arenado NL's Hottest Hitter",17722,0,0,0,0,19,0,0,0,0,100,0,3,7,1,5,19,0,0,"2017-5-22",0,1,-1,0
531,"MLB News: The All-Star Game Voting Begins",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,3,100,-1,0,"2017-5-22",0,1,-1,0
532,"Weekly Team Power Rankings",0,0,0,0,0,30,0,0,0,0,100,0,3,0,2,5,0,0,0,"2017-5-22",0,1,-1,0
533,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2017-5-22",0,1,-1,0
534,"Cain on Top of His Game",16033,0,0,0,0,29,17,0,0,0,100,0,3,4,2,5,29,0,0,"2017-5-22",0,1,-1,0
535,"Masahiro Tanaka Blanks Kansas City",18151,0,0,0,0,9,7,0,0,0,100,0,3,4,2,5,9,0,0,"2017-5-23",0,1,-1,0
536,"Price Bewilders Rangers in Shutout",16799,0,0,0,0,3,13,0,0,0,100,0,3,4,2,5,3,0,0,"2017-5-23",0,1,-1,0
537,"Cubs Whitewash Giants, Lester Winner",16301,0,0,0,0,17,29,0,0,0,100,0,3,4,2,5,17,0,0,"2017-5-23",0,1,-1,0
538,"Razor-Sharp Fernandez Blanks Oakland ",17778,0,0,0,0,20,10,0,0,0,100,0,3,4,2,5,20,0,0,"2017-5-24",0,1,-1,0
539,"Strasburg Shuts Out Mariners",17249,0,0,0,0,24,11,0,0,0,100,0,3,4,2,5,24,0,0,"2017-5-25",0,1,-1,0
540,"Porcello Whitewashes Rangers",17009,0,0,0,0,3,13,0,0,0,100,0,3,4,2,5,3,0,0,"2017-5-25",0,1,-1,0
541,"Locke Guns Down Mets",17402,0,0,0,0,27,25,0,0,0,100,0,3,4,2,5,27,0,0,"2017-5-26",0,1,-1,0
542,"Wright Tosses Shutout",17939,0,0,0,0,3,11,0,0,0,100,0,3,4,2,5,3,0,0,"2017-5-26",0,1,-1,0
543,"Richards Fashions Shutout Against Miami",17452,0,0,0,0,1,20,0,0,0,100,0,3,4,2,5,1,0,0,"2017-5-26",0,1,-1,0
544,"Velasquez Hurls Masterpiece",18417,0,0,0,0,26,18,0,0,0,100,0,3,4,2,5,26,0,0,"2017-5-27",0,1,-1,0
