player_id,team_id,league_id,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
17080,14,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1328,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17081,11,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17088,26,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17094,7,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17095,7,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17096,23,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17097,20,100,0,0,0,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17099,15,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17100,21,100,0,0,1,0,0,0,0,0,1,0,0,8,1,8,1376,172,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17101,9,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17103,17,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17105,11,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17108,12,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,9,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1492,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17120,19,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17124,14,100,0,0,1,0,0,0,0,0,1,0,0,8,1,8,1376,172,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17126,29,100,0,0,0,0,0,0,0,0,1,0,0,6,0,8,1202,0,1479,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,25,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17128,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17133,24,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17135,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17138,16,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17139,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1492,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17140,20,100,0,0,1,0,0,0,0,0,1,0,0,7,1,8,1204,172,1478,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17141,26,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17144,13,100,0,0,1,0,0,0,0,0,1,0,0,5,0,7,1014,0,1268,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17145,22,100,0,0,0,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17146,24,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1487,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17147,26,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17149,26,100,0,0,0,0,0,0,0,0,1,0,0,6,1,8,1173,313,1438,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17150,17,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17152,8,100,0,0,1,0,0,0,0,0,1,0,0,2,0,4,502,0,711,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17160,4,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17162,22,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17163,30,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17164,13,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1491,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17165,13,100,0,0,1,0,0,0,0,0,1,0,0,6,0,8,1177,0,1454,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17166,17,100,0,0,1,0,0,0,0,0,1,0,0,6,2,7,1032,344,1309,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17167,3,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17168,8,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1492,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17169,23,100,0,0,0,0,0,0,0,0,1,0,0,6,0,8,1133,100,1410,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17171,14,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1478,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17173,30,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17179,13,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17180,20,100,0,0,0,0,0,0,0,0,1,0,0,7,3,8,1204,516,1482,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17184,23,100,0,0,1,0,0,0,0,0,1,0,0,7,4,8,1204,688,1491,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17192,19,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17193,23,100,0,0,1,0,0,0,0,0,1,0,0,6,0,8,1201,0,1479,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17200,13,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1359,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17201,12,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17202,7,100,0,0,1,0,0,0,0,0,1,0,0,7,1,8,1204,172,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17207,27,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17208,29,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17209,23,100,0,0,1,0,0,0,0,0,1,0,0,6,0,8,1143,0,1420,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17211,2,100,0,0,0,0,0,0,0,0,1,0,0,5,0,7,927,0,1192,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17212,19,100,0,0,1,0,0,0,0,0,1,0,0,7,1,8,1204,172,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17213,28,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1216,0,1401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17215,8,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17216,6,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1484,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17217,24,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17219,24,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17220,29,100,0,0,0,0,0,0,0,0,1,0,0,6,1,8,1134,172,1411,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17224,6,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17226,28,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17227,26,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1490,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17229,25,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17230,4,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17232,5,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17235,19,100,0,0,1,0,0,0,0,0,1,0,0,8,3,8,1376,516,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17241,14,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17243,16,100,0,0,1,0,0,0,0,0,1,0,0,7,1,8,1285,333,1469,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17246,20,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17247,11,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17249,24,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17252,2,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1371,0,1476,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17254,7,100,0,0,1,0,0,0,0,0,1,0,0,7,2,8,1357,344,1489,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17255,5,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1359,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17256,2,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17260,10,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17266,28,100,0,0,1,0,0,0,0,0,1,0,0,7,1,8,1356,172,1492,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17269,18,100,0,0,1,0,0,0,0,0,1,0,0,8,1,8,1376,172,1492,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17270,17,100,0,0,1,0,0,0,0,0,1,0,0,8,0,8,1376,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17271,2,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17272,21,100,0,0,1,0,0,0,0,0,1,0,0,7,0,8,1204,0,1493,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17274,9,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1156,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17277,11,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1298,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17278,21,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17280,28,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17282,20,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17288,29,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17290,9,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17292,19,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17293,2,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17295,2,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17305,30,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17306,14,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17308,12,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17310,19,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17311,13,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17312,5,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17314,11,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17315,12,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17316,22,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17318,16,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1064,0,1305,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17322,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17323,18,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17324,29,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17325,30,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17327,7,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17328,16,100,0,0,1,0,0,0,0,0,1,0,0,7,2,7,1204,344,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17331,24,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1300,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17332,18,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,333,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17333,10,100,0,0,1,0,0,0,0,0,1,0,0,5,0,7,943,0,1207,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17335,15,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17336,15,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17338,14,100,0,0,0,0,0,0,0,0,1,0,0,6,2,7,1032,344,1303,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17343,14,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,153,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17344,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17347,9,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17349,8,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17350,12,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1123,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17352,17,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17353,8,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1300,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17354,21,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17355,27,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17356,12,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17357,4,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17358,27,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17363,29,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17364,1,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17366,15,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17369,20,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17371,16,100,0,0,0,0,0,0,0,0,1,0,0,6,0,7,1032,0,1306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17372,5,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17376,28,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17377,27,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,10,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17380,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17382,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17385,27,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17386,26,100,0,0,1,0,0,0,0,0,1,0,0,6,4,7,1032,688,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17387,6,100,0,0,1,0,0,0,0,0,1,0,0,7,1,7,1204,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17391,5,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17392,5,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17393,29,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17397,4,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17398,19,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17402,27,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17405,19,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17408,23,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17411,6,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17412,11,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17414,5,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17415,13,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17417,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1185,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17418,18,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17419,2,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17420,8,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17423,29,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17425,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17427,27,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17431,16,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1305,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17432,26,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17434,13,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1307,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17435,4,100,0,0,0,0,0,0,0,0,1,0,0,6,0,7,1032,0,1307,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17437,21,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1064,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17441,7,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17443,27,100,0,0,0,0,0,0,0,0,1,0,0,5,0,6,860,0,1116,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17445,23,100,0,0,1,0,0,0,0,0,1,0,0,6,3,7,1032,516,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17446,9,100,0,0,1,0,0,0,0,0,1,0,0,7,2,7,1204,344,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17447,3,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17448,4,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17449,16,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
