player_id,team_id,league_id,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,overall_value_vsl,overall_value_vsr,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value
17314,11,100,426,461,368,441,0,0,0,0,491,426,508,585,455,199,208,10,0,0.0000,0,0,808,0,0,16,491
17315,12,100,0,0,0,0,711,700,689,732,456,689,732,449,421,0,0,0,0,0.0000,0,0,267,0,0,12,456
17316,22,100,0,0,0,0,906,911,890,922,555,890,922,558,477,0,0,0,0,0.0000,0,0,267,0,0,4,555
17318,16,100,0,0,0,0,818,854,786,821,514,786,821,523,407,0,0,0,0,0.0000,0,1052,614,0,7,36,494
17322,5,100,303,445,308,303,0,0,0,0,344,349,344,529,361,410,409,125,18,0.0000,0,0,393,0,0,3,344
17323,18,100,712,691,697,663,0,0,0,0,825,844,803,865,660,363,357,89,6,0.0000,0,777,906,0,21,100,816
17324,29,100,924,879,761,896,0,0,0,0,1053,955,1112,1095,918,359,383,60,5,0.0000,0,984,1108,0,100,100,1079
17325,30,100,706,701,587,760,0,0,0,0,733,611,789,733,733,234,256,18,0,0.0000,0,0,601,0,0,58,741
17327,7,100,388,395,405,383,0,0,0,0,446,465,441,515,407,206,203,7,0,0.0000,0,0,1967,0,0,1,446
17328,16,100,469,476,484,469,0,0,0,0,525,547,531,579,470,373,368,98,10,0.0000,0,393,476,0,13,45,533
17331,24,100,0,0,0,0,922,938,920,955,593,920,955,577,544,0,0,0,0,0.0000,0,0,756,0,0,75,577
17332,18,100,672,607,616,601,0,0,0,0,716,686,668,696,657,333,329,62,4,0.0000,0,780,916,0,100,41,672
17333,10,100,0,0,0,0,762,764,738,784,474,738,784,475,305,0,0,0,0,0.0000,0,0,469,0,0,7,474
17335,15,100,0,0,0,0,820,857,846,876,887,846,876,922,905,0,0,0,0,0.0000,0,0,635,0,0,100,928
17336,15,100,0,0,0,0,827,866,869,910,619,869,910,535,577,0,0,0,0,0.0000,0,719,760,0,100,94,550
17338,14,100,0,0,0,0,176,276,204,160,122,204,160,183,127,0,0,0,0,0.0000,0,0,759,0,0,7,122
17343,14,100,191,437,194,191,0,0,0,0,215,218,215,524,370,159,159,26,0,0.0000,0,0,393,0,0,3,215
17344,7,100,0,0,0,0,1111,1023,1062,1028,1164,1062,1028,1125,1145,0,0,0,0,0.0000,0,1253,1042,0,100,100,1139
17347,9,100,0,0,0,0,954,852,921,936,986,921,936,917,952,0,0,0,0,0.0000,0,975,902,0,100,90,1002
17349,8,100,570,554,555,526,0,0,0,0,662,660,626,707,685,300,295,54,4,0.0000,0,0,908,0,0,76,638
17350,12,100,0,0,0,0,740,746,795,812,502,795,812,477,422,0,0,0,0,0.0000,0,458,824,0,53,19,512
17352,17,100,169,206,179,166,0,0,0,0,197,209,194,324,238,154,153,3,0,0.0000,0,0,393,0,0,5,197
17353,8,100,242,299,245,242,0,0,0,0,283,286,283,396,283,281,280,121,10,0.0000,0,0,393,0,0,0,283
17354,21,100,0,0,0,0,1127,1038,1011,1044,1189,1011,1044,1147,922,0,0,0,0,0.0000,0,1257,1308,0,100,100,1135
17355,27,100,251,370,210,264,0,0,0,0,329,280,342,540,358,420,440,160,35,0.0000,0,0,393,0,0,4,329
17356,12,100,914,879,907,879,0,0,0,0,972,1004,976,976,835,408,402,72,5,0.0000,0,996,826,0,100,100,984
17357,4,100,914,846,855,839,0,0,0,0,987,978,959,969,771,435,432,87,11,0.0000,0,988,1120,0,100,100,965
17358,27,100,422,483,424,420,0,0,0,0,481,486,481,598,412,242,241,43,2,0.0000,0,393,493,0,5,24,481
17363,29,100,0,0,0,0,870,894,897,924,643,897,924,553,519,0,0,0,0,0.0000,0,800,649,0,100,35,563
17364,1,100,536,553,558,549,0,0,0,0,595,634,624,662,581,305,302,49,4,0.0000,0,393,640,0,34,73,624
17366,15,100,1145,1177,1164,1114,0,0,0,0,1192,1242,1192,1255,1134,631,622,119,12,0.0000,0,1178,1157,0,100,100,1204
17369,20,100,559,544,447,523,0,0,0,0,723,646,741,811,767,725,770,183,62,0.0000,0,668,879,0,45,74,717
17371,16,100,0,0,0,0,253,525,245,255,162,245,255,326,174,0,0,0,0,0.0000,0,0,0,0,0,0,162
17372,5,100,1022,977,1012,990,0,0,0,0,1061,1074,1052,1039,828,479,477,71,6,0.0000,0,1071,1055,0,100,79,1057
17376,28,100,0,0,0,0,1039,1172,1139,1106,784,1139,1106,901,843,0,0,0,0,0.0000,0,932,908,0,100,100,690
17377,27,100,772,684,709,681,0,0,0,0,842,827,795,817,771,601,591,131,18,0.0000,0,835,1075,0,100,100,806
17379,10,100,0,0,0,0,1007,1143,1137,1164,741,1137,1164,711,726,0,0,0,0,0.0000,0,749,896,0,100,80,716
17380,7,100,0,0,0,0,901,1070,1048,1080,665,1048,1080,677,671,0,0,0,0,0.0000,0,646,662,0,100,100,675
17382,7,100,1099,1021,906,1085,0,0,0,0,1141,976,1155,1091,1116,413,437,60,6,0.0000,0,1201,1180,0,100,100,1104
17385,27,100,0,0,0,0,722,794,711,750,455,711,750,485,366,0,0,0,0,0.0000,0,0,557,0,0,41,449
17386,26,100,165,196,125,178,0,0,0,0,180,137,195,259,201,146,153,11,0,0.0000,0,0,393,0,0,7,180
17387,6,100,963,796,846,817,0,0,0,0,1079,1041,1008,993,1036,563,555,128,11,0.0000,0,1194,1108,0,100,100,1016
17391,5,100,1068,1030,795,982,0,0,0,0,1162,942,1140,1188,1090,578,634,126,16,0.0000,0,1267,1267,0,100,100,1092
17392,5,100,0,0,0,0,1157,1173,1154,1173,1256,1154,1173,1339,1106,0,0,0,0,0.0000,0,1089,1312,0,100,100,1330
17393,29,100,0,0,0,0,767,901,900,919,508,900,919,550,411,0,0,0,0,0.0000,0,370,653,0,70,35,556
17397,4,100,761,736,745,713,0,0,0,0,828,857,821,862,845,352,347,74,5,0.0000,0,821,830,0,100,82,831
17398,19,100,1121,1008,969,962,0,0,0,0,1230,1151,1144,1190,1210,648,645,114,14,0.0000,0,1332,1441,0,100,100,1144
17402,27,100,0,0,0,0,882,794,810,776,907,810,776,845,816,0,0,0,0,0.0000,0,1022,1035,0,100,79,839
17405,19,100,0,0,0,0,784,897,918,954,555,918,954,550,553,0,0,0,0,0.0000,0,516,568,0,100,76,573
17408,23,100,594,605,581,552,0,0,0,0,682,716,681,799,627,251,246,8,0,0.0000,0,633,864,0,83,52,688
17411,6,100,1024,1047,1099,1028,0,0,0,0,1089,1207,1136,1155,1040,349,343,31,3,0.0000,0,933,1160,0,100,100,1155
17412,11,100,701,649,575,656,0,0,0,0,815,749,848,878,784,644,682,149,33,0.0000,0,764,885,0,100,100,829
17414,5,100,211,292,222,211,0,0,0,0,237,248,236,367,145,234,232,64,4,0.0000,0,1967,410,0,2,15,237
17415,13,100,195,253,203,192,0,0,0,0,238,247,235,336,215,396,392,156,30,0.0000,0,0,504,0,0,2,238
17417,5,100,0,0,0,0,754,907,884,921,505,884,921,574,499,0,0,0,0,0.0000,0,267,472,0,62,27,573
17418,18,100,287,620,300,284,0,0,0,0,344,359,341,761,553,272,268,81,6,0.0000,0,0,411,0,0,10,344
17419,2,100,0,0,0,0,997,874,920,873,1032,920,873,933,849,0,0,0,0,0.0000,0,1178,1119,0,100,100,945
17420,8,100,0,0,0,0,559,533,567,526,381,567,526,368,322,0,0,0,0,0.0000,0,0,584,0,0,49,368
17423,29,100,0,0,0,0,1056,908,968,924,1098,968,924,969,1034,0,0,0,0,0.0000,0,1260,1159,0,100,100,1006
17425,7,100,889,814,690,819,0,0,0,0,952,775,919,919,936,265,282,18,1,0.0000,0,1102,752,0,100,36,882
17427,27,100,0,0,0,0,977,1098,1072,1121,729,1072,1121,686,610,0,0,0,0,0.0000,0,826,683,0,100,100,688
17431,16,100,375,469,382,372,0,0,0,0,434,442,431,588,385,221,219,46,1,0.0000,0,0,393,0,0,7,434
17432,26,100,689,709,596,733,0,0,0,0,764,676,826,815,790,321,343,88,4,0.0000,0,572,935,0,38,27,790
17434,13,100,550,753,479,574,0,0,0,0,595,519,621,821,650,240,254,51,3,0.0000,0,0,1967,0,0,1,595
17435,4,100,134,229,140,133,0,0,0,0,155,162,154,338,174,150,150,5,0,0.0000,0,0,393,0,0,0,155
17437,21,100,0,0,0,0,806,855,789,837,515,789,837,540,489,0,0,0,0,0.0000,0,500,502,0,11,20,516
17441,7,100,1031,879,912,907,0,0,0,0,1367,1472,1467,1439,1403,271,272,4,0,0.0000,0,1275,1043,0,100,100,1467
17443,27,100,0,0,0,0,252,360,268,252,166,268,252,230,165,0,0,0,0,0.0000,0,0,267,0,0,14,166
17445,23,100,237,257,249,235,0,0,0,0,285,298,282,391,310,189,186,59,0,0.0000,0,0,880,0,0,13,285
17446,9,100,0,0,0,0,1123,1077,1062,1102,1199,1062,1102,1201,1200,0,0,0,0,0.0000,0,1159,1251,0,100,100,1210
17447,3,100,0,0,0,0,993,1106,1123,1072,710,1123,1072,691,701,0,0,0,0,0.0000,0,790,647,0,100,93,677
17448,4,100,0,0,0,0,929,976,961,1008,656,961,1008,617,593,0,0,0,0,0.0000,0,747,862,0,73,17,625
17449,16,100,499,521,510,484,0,0,0,0,576,593,563,650,381,269,263,45,3,0.0000,0,0,811,0,0,23,569
17450,25,100,0,0,0,0,976,1154,1169,1203,818,1169,1203,725,772,0,0,0,0,0.0000,0,638,727,0,100,100,923
17452,1,100,0,0,0,0,1081,1105,1035,1068,1160,1035,1068,1236,1198,0,0,0,0,0.0000,0,1212,951,0,100,100,1168
17453,17,100,1311,1305,1013,1412,0,0,0,0,1347,1074,1472,1365,1356,457,515,62,7,0.0000,0,1287,1331,0,100,100,1380
17457,9,100,496,461,508,490,0,0,0,0,581,597,576,601,591,272,268,36,4,0.0000,0,0,565,0,0,34,581
17461,28,100,684,697,713,701,0,0,0,0,773,816,803,818,796,264,263,14,0,0.0000,0,524,393,0,29,13,807
17462,4,100,503,531,515,498,0,0,0,0,540,554,536,592,524,221,218,5,0,0.0000,0,0,393,0,0,11,540
17464,8,100,0,0,0,0,887,798,831,775,925,831,775,860,831,0,0,0,0,0.0000,0,1089,861,0,100,100,853
17468,8,100,465,533,387,493,0,0,0,0,535,447,567,655,502,215,235,24,0,0.0000,0,0,913,0,0,14,535
17471,11,100,0,0,0,0,152,915,144,158,104,144,158,562,213,0,0,0,0,0.0000,0,0,657,0,0,10,104
17472,11,100,1078,1028,829,1096,0,0,0,0,1164,968,1239,1171,1084,360,405,49,4,0.0000,0,1179,1121,0,100,100,1164
17475,5,100,0,0,0,0,870,898,885,924,559,885,924,559,519,0,0,0,0,0.0000,0,663,440,0,10,58,563
17476,4,100,522,539,446,546,0,0,0,0,630,549,666,703,617,525,566,117,23,0.0000,0,0,539,0,0,46,636
17483,29,100,0,0,0,0,689,718,741,684,428,741,684,446,405,0,0,0,0,0.0000,0,0,267,0,0,23,433
17487,16,100,0,0,0,0,1198,1076,1102,1147,1269,1102,1147,1190,1230,0,0,0,0,0.0000,0,1295,1291,0,100,100,1252
17490,4,100,0,0,0,0,852,861,882,839,530,882,839,536,457,0,0,0,0,0.0000,0,0,0,0,0,0,530
17494,1,100,1492,1334,1543,1494,0,0,0,0,1587,1701,1652,1492,1540,631,622,103,9,0.0000,0,1519,1330,0,100,100,1663
17495,4,100,0,0,0,0,672,572,652,690,422,652,690,362,392,0,0,0,0,0.0000,0,0,401,0,0,7,422
17500,16,100,0,0,0,0,835,887,897,936,627,897,936,559,593,0,0,0,0,0.0000,0,706,698,0,100,81,578
17503,27,100,0,0,0,0,784,805,841,808,517,841,808,500,402,0,0,0,0,0.0000,0,0,581,0,0,100,507
17504,28,100,227,422,176,244,0,0,0,0,264,207,283,526,320,233,247,80,7,0.0000,0,0,761,0,0,12,264
17508,11,100,0,0,0,0,483,812,470,496,301,470,496,498,222,0,0,0,0,0.0000,0,0,0,0,0,0,301
17512,11,100,764,874,678,787,0,0,0,0,827,772,889,981,414,604,640,128,15,0.0000,0,792,686,0,88,100,865
17513,12,100,0,0,0,0,1063,1036,1036,1070,1133,1036,1070,1149,1141,0,0,0,0,0.0000,0,1110,971,0,100,100,1171
17516,22,100,0,0,0,0,914,971,1006,969,624,1006,969,598,611,0,0,0,0,0.0000,0,642,823,0,55,20,603
17517,4,100,516,604,539,508,0,0,0,0,574,598,565,691,534,366,358,75,9,0.0000,0,0,1117,0,0,15,574
17519,5,100,0,0,0,0,1044,1002,1010,1042,1104,1010,1042,1102,1103,0,0,0,0,0.0000,0,1028,1137,0,100,100,1136
17521,0,0,191,440,118,205,0,0,0,0,203,127,217,485,206,148,163,4,0,0.0000,0,0,0,0,0,0,203
17523,12,100,0,0,0,0,688,677,676,700,435,676,700,429,432,0,0,0,0,0.0000,0,0,267,0,0,10,435
17525,29,100,575,613,591,570,0,0,0,0,663,681,656,732,698,413,409,87,10,0.0000,0,0,744,0,0,10,663
17527,2,100,0,0,0,0,856,930,976,992,628,976,992,578,603,0,0,0,0,0.0000,0,708,454,0,100,97,610
17531,1,100,1001,995,836,1068,0,0,0,0,1076,958,1192,1119,1018,297,325,30,0,0.0000,0,982,1090,0,100,100,1120
17538,25,100,970,1093,1041,1006,0,0,0,0,1018,1120,1085,1173,844,335,334,36,3,0.0000,0,827,1142,0,100,100,1092
17540,20,100,0,0,0,0,1043,922,957,916,1070,957,916,991,818,0,0,0,0,0.0000,0,1220,1068,0,100,100,995
17541,18,100,0,0,0,0,671,683,715,686,516,715,686,432,474,0,0,0,0,0.0000,0,673,502,0,100,83,438
17543,15,100,0,0,0,0,944,885,932,900,977,932,900,947,962,0,0,0,0,0.0000,0,988,965,0,100,85,973
17548,22,100,362,490,363,362,0,0,0,0,430,430,430,629,530,264,265,72,6,0.0000,0,0,532,0,0,14,430
17550,13,100,0,0,0,0,1046,1020,1006,1027,1105,1006,1027,1126,955,0,0,0,0,0.0000,0,1097,935,0,100,70,1125
17553,13,100,0,0,0,0,899,961,1050,993,679,1050,993,614,559,0,0,0,0,0.0000,0,746,705,0,100,100,641
17554,10,100,0,0,0,0,768,890,916,879,528,916,879,551,461,0,0,0,0,0.0000,0,471,449,0,83,10,551
17556,8,100,983,980,953,918,0,0,0,0,1070,1098,1063,1128,1019,454,447,117,9,0.0000,0,1064,1081,0,100,100,1071
17557,13,100,0,0,0,0,907,970,957,1002,679,957,1002,597,638,0,0,0,0,0.0000,0,742,920,0,100,100,608
17558,4,100,970,1002,835,1020,0,0,0,0,1084,1022,1210,1192,1138,630,689,128,15,0.0000,0,886,1229,0,100,100,1158
17559,25,100,0,0,0,0,207,397,222,198,146,222,198,254,164,0,0,0,0,0.0000,0,0,267,0,0,46,138
17560,23,100,496,512,501,496,0,0,0,0,549,555,549,592,528,355,354,86,7,0.0000,0,1832,1074,0,1,13,549
17563,25,100,0,0,0,0,1117,1147,1156,1191,961,1156,1191,722,842,0,0,0,0,0.0000,0,1058,950,0,100,100,914
17567,2,100,546,571,436,572,0,0,0,0,594,478,626,648,529,207,227,15,0,0.0000,0,1090,726,0,1,32,590
17569,17,100,0,0,0,0,706,785,741,708,445,741,708,489,432,0,0,0,0,0.0000,0,0,267,0,0,20,450
17570,28,100,0,0,0,0,867,1043,1068,1025,592,1068,1025,643,572,0,0,0,0,0.0000,0,488,633,0,100,78,639
17571,26,100,760,717,583,681,0,0,0,0,846,712,828,898,872,365,387,90,9,0.0000,0,847,1141,0,100,100,796
17572,4,100,677,700,694,677,0,0,0,0,738,793,774,816,777,357,354,72,5,0.0000,0,684,607,0,95,92,780
17574,12,100,0,0,0,0,679,650,666,691,426,666,691,409,389,0,0,0,0,0.0000,0,0,518,0,0,4,426
17575,5,100,519,632,518,494,0,0,0,0,625,667,637,872,686,192,190,6,0,0.0000,0,518,809,0,62,53,645
17577,21,100,711,692,557,712,0,0,0,0,750,614,779,768,759,428,463,133,14,0.0000,0,794,681,0,100,100,739
17578,4,100,0,0,0,0,868,906,854,893,911,854,893,973,664,0,0,0,0,0.0000,0,753,1006,0,56,88,940
17579,6,100,836,759,687,847,0,0,0,0,968,869,1057,970,969,681,743,153,31,0.0000,0,875,1081,0,100,23,1011
17581,22,100,978,936,659,942,0,0,0,0,1133,858,1196,1190,1162,264,313,21,0,0.0000,0,1158,1065,0,100,93,1129
17582,9,100,754,685,565,666,0,0,0,0,825,673,790,840,833,254,265,48,3,0.0000,0,901,1026,0,100,100,754
17583,13,100,0,0,0,0,781,784,784,831,831,784,831,839,775,0,0,0,0,0.0000,0,0,483,0,0,68,865
17584,17,100,0,0,0,0,894,992,977,1023,670,977,1023,623,647,0,0,0,0,0.0000,0,706,805,0,100,100,629
17586,24,100,1193,910,969,1284,0,0,0,0,1270,1096,1411,1037,1154,492,549,100,7,0.0000,0,1108,1379,0,100,100,1332
17587,21,100,0,0,0,0,908,1132,1001,1034,672,1001,1034,699,486,0,0,0,0,0.0000,0,696,894,0,100,94,631
17588,25,100,0,0,0,0,1057,1050,1034,1051,1145,1034,1051,1159,1152,0,0,0,0,0.0000,0,1171,1038,0,100,100,1150
17590,20,100,801,725,737,725,0,0,0,0,896,898,884,909,903,355,354,41,4,0.0000,0,903,944,0,100,100,885
17592,25,100,0,0,0,0,674,696,658,689,425,658,689,438,244,0,0,0,0,0.0000,0,0,616,0,0,12,425
17593,29,100,279,349,285,279,0,0,0,0,331,338,330,458,362,384,384,120,29,0.0000,0,0,480,0,0,9,331
17596,15,100,531,588,430,540,0,0,0,0,617,510,636,730,622,287,310,79,6,0.0000,0,778,682,0,10,30,610
17598,3,100,483,468,475,463,0,0,0,0,555,550,537,596,533,225,224,16,1,0.0000,0,0,1097,0,0,28,538
17599,3,100,603,794,527,679,0,0,0,0,689,618,793,929,809,367,413,80,6,0.0000,0,393,623,0,38,64,744
17600,18,100,0,0,0,0,193,192,182,199,128,182,199,127,119,0,0,0,0,0.0000,0,0,0,0,0,0,128
17601,27,100,0,0,0,0,1005,1000,999,1046,1062,999,1046,1083,1073,0,0,0,0,0.0000,0,1114,609,0,100,100,1112
17602,11,100,0,0,0,0,1055,993,986,1011,1110,986,1011,1082,555,0,0,0,0,0.0000,0,1111,1219,0,100,100,1091
17606,4,100,0,0,0,0,905,1001,1056,1000,670,1056,1000,621,601,0,0,0,0,0.0000,0,747,695,0,100,85,628
17608,11,100,0,0,0,0,726,713,709,743,448,709,743,440,413,0,0,0,0,0.0000,0,0,0,0,0,0,448
17609,4,100,0,0,0,0,1019,1032,996,1037,777,996,1037,641,572,0,0,0,0,0.0000,0,1075,748,0,100,75,633
17610,17,100,262,440,199,281,0,0,0,0,303,234,323,534,152,295,321,97,8,0.0000,0,0,1056,0,0,3,303
17611,16,100,0,0,0,0,752,742,733,779,488,733,779,459,474,0,0,0,0,0.0000,0,0,683,0,0,78,469
17612,3,100,0,0,0,0,983,1011,945,980,1039,945,980,1103,1071,0,0,0,0,0.0000,0,1086,599,0,100,47,1043
17613,21,100,0,0,0,0,1199,1073,1112,1089,1260,1112,1089,1192,1141,0,0,0,0,0.0000,0,1332,1268,0,100,100,1222
17615,20,100,0,0,0,0,990,933,902,942,1032,902,942,1006,876,0,0,0,0,0.0000,0,1087,1099,0,100,100,993
17617,16,100,148,178,112,159,0,0,0,0,153,116,164,202,106,152,159,5,0,0.0000,0,0,393,0,0,1,153
17618,9,100,0,0,0,0,791,983,983,949,567,983,949,608,414,0,0,0,0,0.0000,0,481,699,0,100,92,594
17619,3,100,695,766,539,688,0,0,0,0,800,668,851,966,883,235,260,10,0,0.0000,0,798,759,0,81,59,804
17622,20,100,433,467,343,459,0,0,0,0,486,388,514,551,401,374,409,118,13,0.0000,0,0,393,0,0,13,486
17623,14,100,0,0,0,0,810,933,909,878,592,909,878,577,544,0,0,0,0,0.0000,0,690,729,0,98,42,547
17626,2,100,1394,1187,1261,1181,0,0,0,0,1503,1444,1363,1369,1436,513,503,89,9,0.0000,0,1767,1429,0,100,100,1384
17630,27,100,1043,1022,1074,1038,0,0,0,0,1160,1268,1232,1216,1188,874,868,179,48,0.0000,0,1029,1068,0,100,100,1240
17632,10,100,126,297,131,126,0,0,0,0,136,143,136,351,169,154,153,9,0,0.0000,0,0,393,0,0,9,136
17633,21,100,0,0,0,0,1111,1067,1034,1050,1180,1034,1050,1188,1099,0,0,0,0,0.0000,0,1257,1089,0,100,100,1157
17635,27,100,807,737,689,674,0,0,0,0,905,852,834,934,786,342,339,54,4,0.0000,0,953,1158,0,100,100,838
17637,23,100,503,562,515,501,0,0,0,0,553,566,550,639,596,272,270,40,5,0.0000,0,393,753,0,4,9,553
17639,15,100,0,0,0,0,1012,930,962,987,1045,962,987,996,1021,0,0,0,0,0.0000,0,1063,910,0,100,90,1054
17642,12,100,0,0,0,0,846,857,880,907,575,880,907,529,477,0,0,0,0,0.0000,0,666,705,0,54,18,551
17645,23,100,669,684,546,708,0,0,0,0,770,668,860,859,753,526,605,133,20,0.0000,0,699,658,0,64,80,806
17646,28,100,747,755,712,682,0,0,0,0,870,920,883,1003,937,331,327,65,5,0.0000,0,847,805,0,100,97,891
17647,12,100,0,0,0,0,1052,1033,1033,1056,1118,1033,1056,1140,1129,0,0,0,0,0.0000,0,1079,1009,0,100,100,1156
17651,1,100,472,451,381,509,0,0,0,0,565,464,608,580,573,508,567,149,31,0.0000,0,0,454,0,0,36,568
17652,5,100,0,0,0,0,965,1092,1046,1079,696,1046,1079,668,491,0,0,0,0,0.0000,0,785,774,0,93,70,650
17653,9,100,0,0,0,0,523,724,511,536,330,511,536,451,294,0,0,0,0,0.0000,0,0,0,0,0,0,330
17656,23,100,0,0,0,0,779,782,828,852,808,828,852,831,820,0,0,0,0,0.0000,0,604,986,0,100,81,889
17658,23,100,921,904,916,867,0,0,0,0,1033,1101,1049,1091,1062,795,775,159,50,0.0000,0,1012,903,0,100,90,1060
17659,13,100,0,0,0,0,1018,884,963,919,1057,963,919,940,999,0,0,0,0,0.0000,0,1138,1183,0,100,100,996
17660,20,100,0,0,0,0,1041,1264,1167,1214,877,1167,1214,977,788,0,0,0,0,0.0000,0,814,771,0,100,97,923
17662,15,100,1101,1011,996,969,0,0,0,0,1268,1253,1226,1268,1178,834,829,169,50,0.0000,0,1355,994,0,100,35,1233
17664,13,100,771,767,825,807,0,0,0,0,817,899,879,844,831,365,359,31,3,0.0000,0,712,648,0,100,62,885
17667,4,100,0,0,0,0,1124,1089,1164,1106,1167,1164,1106,1154,1161,0,0,0,0,0.0000,0,1118,1155,0,100,100,1194
17670,12,100,0,0,0,0,740,812,836,870,545,836,870,504,525,0,0,0,0,0.0000,0,560,592,0,100,100,529
17671,20,100,0,0,0,0,1021,1043,1052,1096,777,1052,1096,649,621,0,0,0,0,0.0000,0,911,1032,0,100,100,668
17672,20,100,0,0,0,0,891,989,962,992,639,962,992,608,493,0,0,0,0,0.0000,0,711,837,0,100,14,603
17674,24,100,770,779,653,804,0,0,0,0,824,703,865,843,593,267,295,11,0,0.0000,0,0,889,0,0,49,820
17679,30,100,0,0,0,0,835,916,922,976,625,922,976,586,606,0,0,0,0,0.0000,0,633,725,0,100,90,607
17680,3,100,0,0,0,0,914,932,1009,968,669,1009,968,574,622,0,0,0,0,0.0000,0,801,691,0,100,37,601
17681,26,100,614,718,621,614,0,0,0,0,650,658,650,766,599,249,249,35,1,0.0000,0,393,393,0,4,17,650
17682,19,100,0,0,0,0,972,975,1009,960,1019,1009,960,1046,883,0,0,0,0,0.0000,0,1054,711,0,100,95,1042
17683,3,100,504,598,518,499,0,0,0,0,556,571,550,679,618,262,260,36,3,0.0000,0,0,449,0,0,9,556
17684,23,100,0,0,0,0,735,744,718,747,454,718,747,459,391,0,0,0,0,0.0000,0,0,959,0,0,14,454
17685,13,100,0,0,0,0,820,776,800,835,505,800,835,479,424,0,0,0,0,0.0000,0,0,267,0,0,11,505
17686,15,100,1141,1077,1071,1019,0,0,0,0,1263,1274,1222,1280,1272,812,801,145,41,0.0000,0,1277,1381,0,100,100,1236
17689,1,100,843,790,782,774,0,0,0,0,974,1003,992,1029,1002,418,415,61,7,0.0000,0,940,963,0,100,100,992
17690,1,100,0,0,0,0,907,927,1005,961,667,1005,961,584,626,0,0,0,0,0.0000,0,792,401,0,100,29,611
17691,29,100,0,0,0,0,1102,1122,1180,1119,843,1180,1119,702,773,0,0,0,0,0.0000,0,1112,824,0,100,98,708
17692,12,100,0,0,0,0,972,951,977,948,1023,977,948,1035,1029,0,0,0,0,0.0000,0,1019,895,0,100,100,1047
17693,30,100,0,0,0,0,884,865,896,935,621,896,935,536,502,0,0,0,0,0.0000,0,807,675,0,56,51,568
17694,9,100,389,501,405,384,0,0,0,0,430,446,424,583,465,212,209,8,0,0.0000,0,0,1381,0,0,5,430
17695,24,100,0,299,0,0,0,0,0,0,0,0,0,301,86,73,73,9,0,0.0000,0,0,0,0,0,0,0
17698,18,100,0,0,0,0,843,858,841,860,884,841,860,929,907,0,0,0,0,0.0000,0,844,767,0,100,100,924
17700,23,100,0,0,0,0,775,985,969,1017,554,969,1017,621,588,0,0,0,0,0.0000,0,370,654,0,100,100,629
17701,13,100,0,0,0,0,695,843,818,847,505,818,847,537,483,0,0,0,0,0.0000,0,411,699,0,100,72,532
17703,6,100,599,623,505,597,0,0,0,0,660,561,661,712,635,277,294,39,4,0.0000,0,950,393,0,17,1,641
17704,22,100,628,721,651,619,0,0,0,0,679,704,671,789,622,330,323,59,5,0.0000,0,0,393,0,0,19,679
17707,11,100,0,0,0,0,913,1005,1005,1038,677,1005,1038,639,567,0,0,0,0,0.0000,0,735,669,0,100,78,650
17709,10,100,690,785,524,644,0,0,0,0,729,574,705,864,550,232,252,22,0,0.0000,0,872,883,0,60,100,673
17711,9,100,0,0,0,0,846,1043,1053,1077,596,1053,1077,640,573,0,0,0,0,0.0000,0,460,691,0,100,94,652
17715,16,100,0,0,0,0,601,676,575,624,372,575,624,417,395,0,0,0,0,0.0000,0,0,267,0,0,3,372
17716,6,100,0,0,0,0,904,1029,1053,1028,675,1053,1028,649,616,0,0,0,0,0.0000,0,656,860,0,100,100,653
17717,5,100,604,599,597,592,0,0,0,0,730,727,722,769,750,516,515,138,20,0.0000,0,0,997,0,0,35,722
17719,1,100,0,0,0,0,888,984,1001,965,653,1001,965,607,630,0,0,0,0,0.0000,0,711,902,0,100,78,601
17721,28,100,899,860,778,984,0,0,0,0,947,847,1060,935,941,307,330,31,3,0.0000,0,870,571,0,100,53,1009
17722,19,100,1271,1002,1079,1015,0,0,0,0,1404,1302,1238,1225,1315,295,292,35,2,0.0000,0,1707,1392,0,100,100,1255
17723,26,100,857,811,735,919,0,0,0,0,916,816,1011,904,910,336,364,41,5,0.0000,0,843,862,0,100,59,956
17725,12,100,731,832,847,815,0,0,0,0,793,944,910,930,862,369,366,72,6,0.0000,0,540,855,0,99,48,918
17728,28,100,529,510,554,528,0,0,0,0,642,675,644,685,664,321,317,88,6,0.0000,0,0,393,0,0,35,650
17729,19,100,0,0,0,0,821,929,915,943,864,915,943,991,928,0,0,0,0,0.0000,0,617,841,0,100,100,992
17731,23,100,0,0,0,0,792,750,780,804,496,780,804,471,484,0,0,0,0,0.0000,0,0,504,0,0,10,496
17732,3,100,1210,1083,1117,1072,0,0,0,0,1320,1301,1256,1267,1294,486,479,60,7,0.0000,0,1411,1372,0,100,100,1266
17733,8,100,0,0,0,0,714,917,820,789,524,820,789,566,545,0,0,0,0,0.0000,0,526,811,0,100,69,495
17734,3,100,1336,1114,986,1319,0,0,0,0,1450,1176,1509,1303,1377,421,469,59,7,0.0000,0,1487,1462,0,100,100,1430
