player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
11702,100,9,0,0,2011,2011,0,13,6
11702,100,9,0,9,2011,2011,0,10,7
11708,100,29,1,14,2001,2001,0,4,11
11713,100,13,0,9,2000,2000,0,9,7
11713,100,13,0,0,2001,2001,0,2,7
11713,100,13,0,9,2001,2001,0,8,7
11713,100,13,0,11,2001,2001,2,15,11
11713,100,13,0,9,2002,2002,0,8,7
11713,100,13,0,15,2002,2002,2,8,10
11713,100,20,1,0,2003,2003,0,14,4
11713,100,6,0,0,2005,2005,0,16,5
11713,100,21,1,9,2009,2009,0,12,7
11715,100,30,1,14,2000,2000,0,31,10
11743,100,13,0,7,2004,2004,1,8,11
11743,100,13,0,9,2005,2005,0,10,7
11766,100,26,1,9,2001,2001,0,8,7
11766,100,26,1,7,2001,2001,5,13,11
11766,100,26,1,9,2002,2002,0,8,7
11766,100,30,1,15,2002,2002,0,30,10
11766,100,30,1,14,2002,2002,0,31,10
11766,100,30,1,7,2002,2002,5,9,11
11766,100,30,1,9,2003,2003,0,13,7
11766,100,30,1,0,2003,2003,0,21,7
11766,100,30,1,15,2003,2003,1,16,10
11766,100,30,1,7,2003,2003,5,2,11
11766,100,30,1,0,2004,2004,0,28,6
11766,100,30,1,9,2004,2004,0,11,7
11766,100,18,1,0,2010,2010,0,19,4
11766,100,18,1,7,2010,2010,5,9,11
11770,100,26,1,0,2005,2005,0,13,6
11770,100,26,1,0,2006,2006,0,5,6
11770,100,26,1,7,2007,2007,6,8,11
11770,100,26,1,0,2008,2008,0,7,4
11770,100,26,1,7,2008,2008,6,7,11
11770,100,26,1,7,2009,2009,6,11,11
11770,100,26,1,14,2010,2010,0,31,10
11770,100,26,1,9,2011,2011,0,10,7
11770,100,26,1,7,2013,2013,6,5,11
11784,100,8,0,9,2004,2004,0,11,7
11784,100,26,1,14,2010,2010,0,31,10
11904,100,29,1,14,2001,2001,0,4,11
11921,100,25,1,9,2000,2000,0,9,7
11921,100,25,1,4,2000,2000,0,14,11
11947,100,2,0,9,2002,2002,0,8,7
11947,100,2,0,9,2003,2003,0,13,7
11947,100,2,0,9,2004,2004,0,11,7
11947,100,2,0,13,2004,2004,0,9,11
11947,100,2,0,9,2005,2005,0,10,7
11947,100,2,0,13,2005,2005,0,9,11
11947,100,14,0,1,2006,2006,0,1,7
11947,100,14,0,9,2006,2006,0,9,7
11947,100,14,0,13,2006,2006,0,13,11
12006,100,1,0,0,2000,2000,0,17,4
12006,100,1,0,9,2000,2000,0,9,7
12006,100,1,0,2,2002,2002,0,1,7
12006,100,1,0,9,2002,2002,0,8,7
12006,100,1,0,14,2004,2004,0,30,10
12040,100,30,1,0,2004,2004,0,19,7
12060,100,8,0,1,2003,2003,0,1,9
12060,100,8,0,1,2004,2004,0,1,5
12060,100,8,0,9,2004,2004,0,11,7
12060,100,8,0,4,2004,2004,0,13,11
12060,100,8,0,5,2004,2004,0,14,11
12060,100,8,0,9,2005,2005,0,10,7
12060,100,8,0,4,2005,2005,0,13,11
12060,100,8,0,1,2006,2006,0,1,6
12060,100,8,0,9,2006,2006,0,9,7
12060,100,8,0,4,2006,2006,0,17,11
12060,100,8,0,1,2007,2007,0,1,7
12064,100,29,1,14,2001,2001,0,4,11
12076,100,11,0,9,2000,2000,0,9,7
12076,100,11,0,13,2000,2000,0,10,11
12076,100,11,0,6,2000,2000,0,12,11
12076,100,11,0,9,2001,2001,0,8,7
12076,100,11,0,13,2001,2001,0,14,11
12076,100,11,0,9,2003,2003,0,13,7
12080,100,30,1,14,2000,2000,0,31,10
12085,100,5,0,14,2005,2005,0,30,10
12186,100,15,1,1,2001,2001,0,1,8
12209,100,29,1,14,2001,2001,0,4,11
12209,100,29,1,1,2002,2002,0,1,6
12209,100,29,1,9,2002,2002,0,8,7
12209,100,29,1,4,2002,2002,0,14,11
12209,100,29,1,1,2003,2003,0,1,5
12209,100,29,1,1,2003,2003,0,1,6
12209,100,29,1,9,2003,2003,0,13,7
12209,100,29,1,4,2003,2003,0,7,11
12209,100,29,1,9,2004,2004,0,11,7
12209,100,29,1,1,2004,2004,0,1,8
12209,100,29,1,4,2004,2004,0,13,11
12209,100,29,1,9,2005,2005,0,10,7
12217,100,24,1,11,2005,2005,2,10,11
12217,100,26,1,14,2010,2010,0,31,10
12328,100,7,0,9,2004,2004,0,11,7
12353,100,9,0,14,2003,2003,0,24,10
12402,100,23,1,0,2001,2001,0,17,9
12402,100,23,1,7,2002,2002,3,9,11
12402,100,15,1,0,2004,2004,0,3,5
12485,100,22,1,9,2000,2000,0,9,7
12485,100,16,1,9,2003,2003,0,13,7
12485,100,16,1,0,2003,2003,0,4,8
12485,100,16,1,11,2003,2003,9,4,11
12485,100,16,1,5,2003,2003,0,8,11
12485,100,9,0,9,2004,2004,0,11,7
12485,100,9,0,2,2004,2004,0,1,8
12485,100,9,0,11,2004,2004,9,10,11
12485,100,9,0,5,2004,2004,0,14,11
12485,100,9,0,9,2005,2005,0,10,7
12485,100,9,0,0,2005,2005,0,29,8
12485,100,6,0,0,2008,2008,0,28,7
12567,100,13,0,9,2005,2005,0,10,7
12573,100,5,0,14,2005,2005,0,30,10
12592,100,13,0,0,2003,2003,0,12,5
12592,100,9,0,14,2003,2003,0,24,10
12860,100,16,1,9,2002,2002,0,8,7
12860,100,16,1,13,2002,2002,0,10,11
12860,100,16,1,1,2006,2006,0,1,6
12860,100,16,1,9,2006,2006,0,9,7
12860,100,16,1,14,2006,2006,0,3,11
12860,100,16,1,9,2008,2008,0,13,7
12880,100,29,1,14,2001,2001,0,4,11
12880,100,29,1,0,2002,2002,0,2,9
12906,100,9,0,14,2003,2003,0,24,10
12922,100,9,0,11,2002,2002,4,11,11
12922,100,9,0,2,2003,2003,0,1,5
12922,100,9,0,9,2003,2003,0,13,7
12922,100,9,0,14,2003,2003,0,24,10
12922,100,9,0,11,2003,2003,4,4,11
12922,100,13,0,9,2004,2004,0,11,7
12922,100,13,0,11,2004,2004,4,10,11
12922,100,24,1,9,2006,2006,0,9,7
12922,100,17,1,9,2007,2007,0,8,7
12930,100,17,1,9,2000,2000,0,9,7
12930,100,17,1,9,2001,2001,0,8,7
12930,100,17,1,9,2002,2002,0,8,7
12930,100,17,1,11,2002,2002,9,11,11
13074,100,9,0,9,2000,2000,0,9,7
13100,100,30,1,14,2000,2000,0,31,10
13100,100,30,1,14,2002,2002,0,31,10
13147,100,30,1,14,2000,2000,0,31,10
13147,100,30,1,14,2002,2002,0,31,10
13166,100,24,1,0,2002,2002,0,29,4
13412,100,30,1,14,2000,2000,0,31,10
13446,100,7,0,2,2000,2000,0,1,7
13446,100,7,0,2,2000,2000,0,1,8
13446,100,7,0,0,2000,2000,0,11,9
13446,100,7,0,0,2001,2001,0,21,5
13446,100,7,0,9,2004,2004,0,11,7
13446,100,26,1,14,2010,2010,0,31,10
13510,100,30,1,9,2000,2000,0,9,7
13510,100,30,1,15,2000,2000,2,11,10
13510,100,30,1,15,2000,2000,0,30,10
13510,100,30,1,14,2000,2000,0,31,10
13521,100,17,1,9,2001,2001,0,8,7
13575,100,10,0,0,2001,2001,0,9,7
13575,100,10,0,9,2002,2002,0,8,7
13575,100,10,0,0,2003,2003,0,14,7
13575,100,2,0,9,2006,2006,0,9,7
13650,100,4,0,0,2000,2000,0,25,9
13650,100,4,0,15,2000,2000,2,9,10
13650,100,4,0,0,2002,2002,0,6,5
13650,100,4,0,2,2002,2002,0,1,6
13650,100,4,0,9,2002,2002,0,8,7
13650,100,4,0,11,2002,2002,10,11,11
13650,100,4,0,11,2003,2003,10,4,11
13650,100,14,0,0,2007,2007,0,28,5
13650,100,10,0,0,2008,2008,0,5,5
13673,100,5,0,9,2001,2001,0,8,7
13673,100,5,0,11,2001,2001,3,15,11
13673,100,5,0,5,2001,2001,0,19,11
13673,100,5,0,9,2002,2002,0,8,7
13673,100,5,0,11,2002,2002,3,11,11
13673,100,26,1,9,2003,2003,0,13,7
13748,100,30,1,14,2000,2000,0,31,10
13782,100,28,1,3,2000,2000,0,1,8
13915,100,23,1,9,2005,2005,0,10,7
13915,100,23,1,1,2005,2005,0,1,10
13991,100,24,1,9,2001,2001,0,8,7
13991,100,3,0,9,2002,2002,0,8,7
13991,100,3,0,13,2002,2002,0,10,11
14046,100,29,1,14,2001,2001,0,4,11
14066,100,3,0,0,2003,2003,0,2,6
14066,100,3,0,9,2003,2003,0,13,7
14066,100,3,0,9,2004,2004,0,11,7
14066,100,3,0,7,2007,2007,2,8,11
14086,100,24,1,9,2001,2001,0,8,7
14086,100,24,1,9,2002,2002,0,8,7
14086,100,9,0,9,2004,2004,0,11,7
14086,100,9,0,1,2004,2004,0,1,10
14086,100,4,0,1,2006,2006,0,1,9
14086,100,4,0,9,2007,2007,0,8,7
14086,100,16,1,9,2009,2009,0,12,7
14105,100,25,1,7,2000,2000,5,9,11
14105,100,9,0,9,2002,2002,0,8,7
14105,100,9,0,11,2002,2002,5,11,11
14105,100,9,0,9,2003,2003,0,13,7
14114,100,30,1,14,2000,2000,0,31,10
14130,100,24,1,0,2000,2000,0,24,7
14130,100,24,1,11,2000,2000,4,11,11
14130,100,24,1,11,2002,2002,4,11,11
14130,100,24,1,9,2003,2003,0,13,7
14130,100,24,1,9,2004,2004,0,11,7
14135,100,30,1,14,2000,2000,0,31,10
14135,100,30,1,14,2002,2002,0,31,10
14154,100,5,0,7,2000,2000,6,9,11
14154,100,5,0,7,2001,2001,6,13,11
14154,100,5,0,7,2002,2002,6,9,11
14189,100,21,1,9,2000,2000,0,9,7
14189,100,21,1,9,2002,2002,0,8,7
14189,100,25,1,9,2008,2008,0,13,7
14189,100,16,1,9,2010,2010,0,11,7
14212,100,3,0,1,2009,2009,0,1,6
14239,100,19,1,0,2000,2000,0,24,4
14239,100,19,1,0,2000,2000,0,26,6
14239,100,19,1,9,2000,2000,0,9,7
14239,100,19,1,0,2000,2000,0,10,7
14239,100,19,1,0,2001,2001,0,9,4
14239,100,19,1,0,2001,2001,0,23,7
14239,100,19,1,7,2001,2001,9,13,11
14239,100,19,1,0,2003,2003,0,22,9
14368,100,1,0,14,2004,2004,0,30,10
14368,100,1,0,9,2005,2005,0,10,7
14417,100,9,0,14,2003,2003,0,24,10
14484,100,9,0,14,2003,2003,0,24,10
14484,100,28,1,9,2004,2004,0,11,7
14492,100,14,0,2,2003,2003,0,1,10
14492,100,14,0,7,2005,2005,8,8,11
14492,100,14,0,0,2006,2006,0,1,5
14492,100,14,0,9,2006,2006,0,9,7
14492,100,14,0,11,2006,2006,8,14,11
14492,100,14,0,5,2006,2006,0,18,11
14492,100,14,0,9,2010,2010,0,11,7
14492,100,14,0,11,2010,2010,8,11,11
14519,100,5,0,14,2005,2005,0,30,10
14519,100,5,0,14,2007,2007,0,30,10
14596,100,9,0,14,2003,2003,0,24,10
14616,100,17,1,0,2001,2001,0,14,5
14648,100,23,1,9,2000,2000,0,9,7
14648,100,5,0,9,2001,2001,0,8,7
14648,100,16,1,14,2006,2006,0,3,11
14704,100,9,0,9,2000,2000,0,9,7
14704,100,9,0,7,2000,2000,8,9,11
14704,100,9,0,0,2001,2001,0,11,6
14704,100,9,0,2,2001,2001,0,1,7
14704,100,9,0,9,2001,2001,0,8,7
14704,100,9,0,0,2001,2001,0,20,8
14704,100,9,0,11,2001,2001,8,15,11
14704,100,9,0,9,2002,2002,0,8,7
14704,100,9,0,0,2003,2003,0,21,4
14704,100,9,0,14,2003,2003,0,24,10
14781,100,30,1,7,2004,2004,1,8,11
14812,100,9,0,14,2003,2003,0,24,10
14839,100,12,0,7,2002,2002,1,9,11
14841,100,20,1,0,2000,2000,0,28,8
14841,100,30,1,7,2006,2006,7,12,11
14882,100,12,0,0,2002,2002,0,13,5
14882,100,12,0,9,2002,2002,0,8,7
14882,100,11,0,0,2004,2004,0,7,6
14882,100,29,1,9,2007,2007,0,8,7
14882,100,29,1,7,2008,2008,9,7,11
14882,100,29,1,14,2009,2009,0,2,11
14942,100,26,1,9,2000,2000,0,9,7
14942,100,26,1,1,2002,2002,0,1,7
14942,100,21,1,1,2008,2008,0,1,9
14975,100,17,1,9,2007,2007,0,8,7
14975,100,17,1,9,2008,2008,0,13,7
14975,100,17,1,13,2008,2008,0,8,11
15007,100,29,1,14,2001,2001,0,4,11
15007,100,29,1,9,2003,2003,0,13,7
15030,100,30,1,14,2002,2002,0,31,10
15031,100,16,1,9,2004,2004,0,11,7
15031,100,9,0,7,2006,2006,1,12,11
15071,100,12,0,9,2001,2001,0,8,7
15125,100,18,1,0,2000,2000,0,22,5
15142,100,13,0,0,2001,2001,0,25,6
15142,100,13,0,0,2002,2002,0,19,8
15142,100,13,0,0,2002,2002,0,23,9
15142,100,13,0,7,2003,2003,4,2,11
15142,100,13,0,0,2004,2004,0,14,6
15142,100,13,0,11,2004,2004,6,10,11
15142,100,13,0,9,2005,2005,0,10,7
15142,100,13,0,0,2006,2006,0,10,4
15142,100,13,0,9,2008,2008,0,13,7
15142,100,13,0,0,2009,2009,0,27,4
15142,100,13,0,0,2010,2010,0,28,6
15142,100,13,0,9,2010,2010,0,11,7
15142,100,13,0,0,2011,2011,0,30,5
15188,100,29,1,14,2001,2001,0,4,11
15213,100,10,0,6,2000,2000,0,12,11
15213,100,10,0,9,2001,2001,0,8,7
15213,100,10,0,9,2002,2002,0,8,7
15213,100,10,0,1,2004,2004,0,1,9
15213,100,29,1,14,2009,2009,0,2,11
15227,100,29,1,14,2001,2001,0,4,11
15229,100,9,0,14,2003,2003,0,24,10
15234,100,26,1,14,2010,2010,0,31,10
15239,100,20,1,9,2004,2004,0,11,7
15239,100,3,0,9,2008,2008,0,13,7
15246,100,2,0,0,2003,2003,0,25,8
15252,100,19,1,11,2001,2001,1,15,11
15266,100,15,1,14,2008,2008,0,29,10
15267,100,8,0,0,2008,2008,0,19,5
15267,100,8,0,9,2010,2010,0,11,7
15267,100,19,1,2,2013,2013,0,1,5
15267,100,19,1,9,2013,2013,0,14,7
15267,100,19,1,11,2013,2013,9,7,11
15270,100,25,1,1,2011,2011,0,1,5
15270,100,25,1,9,2011,2011,0,10,7
15270,100,14,0,1,2013,2013,0,1,6
15270,100,14,0,9,2015,2015,0,12,7
15271,100,5,0,14,2005,2005,0,30,10
15276,100,18,1,6,2001,2001,0,16,11
15276,100,18,1,0,2002,2002,0,27,5
15276,100,18,1,9,2002,2002,0,8,7
15276,100,18,1,9,2004,2004,0,11,7
15276,100,18,1,9,2005,2005,0,10,7
15276,100,18,1,9,2006,2006,0,9,7
15276,100,18,1,2,2006,2006,0,1,10
15276,100,18,1,11,2006,2006,7,14,11
15276,100,18,1,5,2006,2006,0,18,11
15276,100,18,1,9,2008,2008,0,13,7
15276,100,15,1,14,2008,2008,0,29,10
15276,100,24,1,0,2009,2009,0,29,6
15276,100,24,1,9,2009,2009,0,12,7
15276,100,24,1,9,2010,2010,0,11,7
15277,100,1,0,3,2001,2001,0,1,6
15277,100,1,0,3,2001,2001,0,1,7
15277,100,1,0,3,2001,2001,0,1,9
15277,100,1,0,6,2001,2001,0,16,11
15277,100,1,0,14,2004,2004,0,30,10
15277,100,1,0,7,2004,2004,6,8,11
15277,100,30,1,7,2005,2005,6,8,11
15277,100,30,1,0,2006,2006,0,17,7
15277,100,15,1,14,2008,2008,0,29,10
15280,100,16,1,9,2005,2005,0,10,7
15280,100,16,1,7,2005,2005,2,8,11
15280,100,23,1,7,2007,2007,2,8,11
15290,100,19,1,9,2003,2003,0,13,7
15290,100,19,1,9,2004,2004,0,11,7
15290,100,19,1,1,2006,2006,0,1,9
15290,100,19,1,13,2006,2006,0,13,11
15290,100,19,1,9,2007,2007,0,8,7
15290,100,19,1,13,2007,2007,0,9,11
15290,100,19,1,13,2008,2008,0,8,11
15293,100,2,0,0,2003,2003,0,18,8
15294,100,16,1,11,2003,2003,4,4,11
15294,100,16,1,15,2006,2006,0,2,11
15294,100,16,1,14,2006,2006,0,3,11
15303,100,3,0,0,2002,2002,0,29,7
15307,100,6,0,15,2006,2006,2,13,10
15307,100,6,0,7,2007,2007,5,8,11
15309,100,19,1,13,2001,2001,0,14,11
15310,100,29,1,14,2001,2001,0,4,11
15313,100,9,0,14,2003,2003,0,24,10
15313,100,24,1,9,2005,2005,0,10,7
15313,100,24,1,0,2005,2005,0,5,9
15325,100,29,1,14,2001,2001,0,4,11
15327,100,8,0,1,2002,2002,0,1,7
15327,100,8,0,9,2003,2003,0,13,7
15327,100,18,1,9,2007,2007,0,8,7
15327,100,30,1,1,2011,2011,0,1,9
15328,100,18,1,9,2005,2005,0,10,7
15328,100,24,1,9,2007,2007,0,8,7
15331,100,15,1,14,2008,2008,0,29,10
15332,100,24,1,14,2012,2012,0,2,11
15333,100,27,1,3,2001,2001,0,1,10
15341,100,26,1,0,2005,2005,0,8,8
15341,100,5,0,14,2007,2007,0,30,10
15341,100,24,1,14,2012,2012,0,2,11
15357,100,21,1,1,2001,2001,0,1,7
15357,100,21,1,3,2001,2001,0,1,7
15357,100,21,1,6,2001,2001,0,16,11
15357,100,21,1,4,2001,2001,0,18,11
15357,100,21,1,9,2002,2002,0,8,7
15357,100,21,1,1,2002,2002,0,1,10
15357,100,21,1,9,2003,2003,0,13,7
15357,100,21,1,9,2006,2006,0,9,7
15357,100,26,1,14,2010,2010,0,31,10
15358,100,15,1,0,2003,2003,0,9,6
15358,100,23,1,9,2004,2004,0,11,7
15358,100,14,0,0,2006,2006,0,10,7
15358,100,14,0,7,2007,2007,3,8,11
15360,100,16,1,14,2006,2006,0,3,11
15362,100,12,0,0,2008,2008,0,14,4
15362,100,12,0,9,2008,2008,0,13,7
15362,100,12,0,7,2012,2012,3,11,11
15369,100,9,0,14,2003,2003,0,24,10
15370,100,30,1,3,2001,2001,0,1,5
15370,100,30,1,3,2001,2001,0,1,6
15370,100,30,1,9,2001,2001,0,8,7
15370,100,30,1,3,2001,2001,0,1,8
15370,100,30,1,3,2001,2001,0,1,9
15370,100,30,1,6,2001,2001,0,16,11
15370,100,30,1,5,2001,2001,0,19,11
15370,100,30,1,9,2002,2002,0,8,7
15370,100,30,1,0,2002,2002,0,12,8
15370,100,30,1,2,2002,2002,0,1,9
15370,100,30,1,2,2002,2002,0,1,10
15370,100,30,1,15,2002,2002,2,9,10
15370,100,30,1,14,2002,2002,0,31,10
15370,100,30,1,11,2002,2002,7,11,11
15370,100,30,1,5,2002,2002,0,15,11
15370,100,30,1,0,2003,2003,0,26,5
15370,100,30,1,2,2003,2003,0,1,6
15370,100,30,1,2,2003,2003,0,1,7
15370,100,30,1,9,2003,2003,0,13,7
15370,100,30,1,0,2003,2003,0,1,9
15370,100,30,1,2,2003,2003,0,1,9
15370,100,30,1,0,2003,2003,0,8,9
15370,100,30,1,11,2003,2003,7,4,11
15370,100,30,1,5,2003,2003,0,8,11
15370,100,30,1,0,2004,2004,0,26,4
15370,100,30,1,2,2004,2004,0,1,5
15370,100,30,1,2,2004,2004,0,1,7
15370,100,30,1,9,2004,2004,0,11,7
15370,100,30,1,0,2004,2004,0,27,9
15370,100,30,1,2,2004,2004,0,1,10
15370,100,30,1,15,2004,2004,1,19,10
15370,100,30,1,11,2004,2004,3,10,11
15370,100,30,1,5,2004,2004,0,14,11
15370,100,30,1,0,2005,2005,0,30,5
15370,100,30,1,2,2005,2005,0,1,6
15370,100,30,1,2,2005,2005,0,1,7
15370,100,30,1,9,2005,2005,0,10,7
15370,100,30,1,11,2005,2005,3,10,11
15370,100,30,1,5,2005,2005,0,14,11
15370,100,30,1,9,2006,2006,0,9,7
15370,100,30,1,0,2006,2006,0,7,8
15370,100,30,1,2,2006,2006,0,1,9
15370,100,30,1,7,2006,2006,3,12,11
15370,100,30,1,9,2007,2007,0,8,7
15370,100,30,1,0,2007,2007,0,3,9
15370,100,30,1,0,2007,2007,0,10,9
15370,100,30,1,11,2007,2007,3,10,11
15370,100,30,1,5,2007,2007,0,14,11
15370,100,30,1,9,2008,2008,0,13,7
15370,100,30,1,0,2009,2009,0,11,5
15370,100,30,1,2,2009,2009,0,1,6
15370,100,30,1,0,2009,2009,0,8,6
15370,100,30,1,9,2009,2009,0,12,7
15370,100,30,1,7,2009,2009,3,11,11
15370,100,30,1,11,2009,2009,3,13,11
15370,100,30,1,5,2009,2009,0,17,11
15370,100,30,1,9,2010,2010,0,11,7
15370,100,30,1,0,2011,2011,0,6,6
15370,100,30,1,9,2011,2011,0,10,7
15370,100,30,1,15,2011,2011,2,11,10
15370,100,30,1,11,2011,2011,3,12,11
15370,100,1,0,0,2012,2012,0,11,6
15370,100,1,0,2,2012,2012,0,1,8
15370,100,1,0,0,2014,2014,0,25,8
15370,100,1,0,0,2015,2015,0,7,9
15373,100,29,1,14,2001,2001,0,4,11
15373,100,26,1,14,2010,2010,0,31,10
15376,100,16,1,14,2006,2006,0,3,11
15378,100,9,0,14,2003,2003,0,24,10
15378,100,1,0,0,2005,2005,0,18,4
15378,100,1,0,0,2005,2005,0,26,9
15378,100,1,0,0,2006,2006,0,17,7
15380,100,2,0,9,2005,2005,0,10,7
15380,100,2,0,7,2005,2005,4,8,11
15380,100,2,0,9,2007,2007,0,8,7
15380,100,2,0,11,2007,2007,4,10,11
15382,100,4,0,0,2004,2004,0,12,7
15382,100,4,0,0,2005,2005,0,15,8
15382,100,29,1,9,2009,2009,0,12,7
15382,100,29,1,15,2009,2009,1,23,10
15382,100,29,1,14,2009,2009,0,2,11
15382,100,29,1,7,2009,2009,8,11,11
15383,100,5,0,1,2001,2001,0,1,5
15383,100,5,0,9,2001,2001,0,8,7
15383,100,5,0,7,2001,2001,1,13,11
15383,100,5,0,6,2001,2001,0,16,11
15383,100,5,0,4,2004,2004,0,13,11
15383,100,5,0,9,2005,2005,0,10,7
15383,100,5,0,14,2005,2005,0,30,10
15383,100,5,0,4,2005,2005,0,13,11
15383,100,5,0,9,2006,2006,0,9,7
15383,100,5,0,9,2007,2007,0,8,7
15383,100,5,0,1,2007,2007,0,1,9
15383,100,5,0,14,2007,2007,0,30,10
15383,100,5,0,4,2007,2007,0,13,11
15383,100,5,0,5,2007,2007,0,14,11
15383,100,23,1,1,2008,2008,0,1,10
15383,100,9,0,1,2009,2009,0,1,7
15383,100,9,0,9,2009,2009,0,12,7
15383,100,9,0,1,2009,2009,0,1,8
15383,100,9,0,4,2009,2009,0,16,11
15383,100,9,0,5,2009,2009,0,17,11
15383,100,9,0,9,2010,2010,0,11,7
15383,100,9,0,4,2010,2010,0,14,11
15383,100,9,0,5,2010,2010,0,15,11
15383,100,9,0,9,2011,2011,0,10,7
15386,100,19,1,9,2007,2007,0,8,7
15386,100,29,1,14,2009,2009,0,2,11
15392,100,23,1,0,2003,2003,0,12,5
15392,100,23,1,9,2003,2003,0,13,7
15392,100,23,1,1,2004,2004,0,1,5
15392,100,23,1,1,2004,2004,0,1,7
15392,100,23,1,9,2004,2004,0,11,7
15392,100,23,1,4,2004,2004,0,13,11
15392,100,23,1,9,2005,2005,0,10,7
15392,100,23,1,9,2006,2006,0,9,7
15392,100,23,1,1,2007,2007,0,1,7
15393,100,1,0,14,2004,2004,0,30,10
15399,100,15,1,0,2002,2002,0,8,4
15404,100,11,0,3,2001,2001,0,1,5
15404,100,11,0,3,2001,2001,0,1,8
15404,100,11,0,0,2001,2001,0,17,9
15404,100,11,0,3,2001,2001,0,1,10
15404,100,11,0,7,2001,2001,9,13,11
15404,100,11,0,6,2001,2001,0,16,11
15404,100,11,0,7,2002,2002,9,9,11
15404,100,11,0,7,2003,2003,9,2,11
15404,100,11,0,9,2004,2004,0,11,7
15404,100,11,0,7,2004,2004,9,8,11
15404,100,11,0,7,2005,2005,9,8,11
15404,100,11,0,0,2006,2006,0,11,9
15404,100,11,0,7,2006,2006,9,12,11
15404,100,11,0,7,2010,2010,9,9,11
15407,100,29,1,14,2001,2001,0,4,11
15409,100,29,1,14,2009,2009,0,2,11
15409,100,22,1,0,2014,2014,0,31,3
15411,100,5,0,14,2005,2005,0,30,10
15417,100,27,1,0,2002,2002,0,6,5
15417,100,27,1,0,2004,2004,0,12,4
15418,100,27,1,0,2005,2005,0,25,7
15421,100,17,1,1,2003,2003,0,1,9
15421,100,17,1,11,2004,2004,1,10,11
15421,100,17,1,9,2005,2005,0,10,7
15421,100,17,1,4,2005,2005,0,13,11
15421,100,17,1,5,2005,2005,0,14,11
15421,100,17,1,1,2006,2006,0,1,5
15421,100,17,1,9,2006,2006,0,9,7
15421,100,17,1,4,2006,2006,0,17,11
15421,100,17,1,11,2009,2009,1,13,11
15423,100,1,0,14,2004,2004,0,30,10
15426,100,5,0,14,2005,2005,0,30,10
15428,100,2,0,1,2006,2006,0,1,8
15428,100,2,0,9,2007,2007,0,8,7
15431,100,13,0,0,2003,2003,0,16,6
15437,100,5,0,14,2005,2005,0,30,10
15441,100,24,1,0,2005,2005,0,27,6
15441,100,25,1,0,2013,2013,0,22,7
15441,100,27,1,14,2013,2013,0,27,10
15453,100,12,0,3,2002,2002,0,1,9
15453,100,12,0,3,2002,2002,0,1,10
15453,100,12,0,7,2003,2003,7,2,11
15453,100,12,0,7,2004,2004,7,8,11
15453,100,12,0,9,2005,2005,0,10,7
15453,100,12,0,7,2005,2005,7,8,11
15453,100,12,0,7,2008,2008,7,7,11
15453,100,12,0,9,2009,2009,0,12,7
15453,100,12,0,7,2010,2010,7,9,11
15453,100,3,0,9,2011,2011,0,10,7
15454,100,5,0,15,2005,2005,1,19,10
15454,100,5,0,14,2005,2005,0,30,10
15454,100,3,0,0,2007,2007,0,9,7
15455,100,30,1,14,2002,2002,0,31,10
15457,100,5,0,14,2005,2005,0,30,10
15464,100,1,0,14,2004,2004,0,30,10
15465,100,2,0,3,2002,2002,0,1,6
15467,100,30,1,14,2002,2002,0,31,10
15471,100,10,0,3,2002,2002,0,1,8
15471,100,10,0,6,2002,2002,0,12,11
15471,100,10,0,7,2007,2007,4,8,11
15477,100,1,0,14,2004,2004,0,30,10
15491,100,7,0,6,2002,2002,0,12,11
15492,100,5,0,0,2003,2003,0,28,7
15492,100,5,0,0,2004,2004,0,21,6
15492,100,5,0,9,2004,2004,0,11,7
15492,100,5,0,0,2004,2004,0,20,9
15492,100,5,0,11,2004,2004,10,10,11
15492,100,5,0,9,2005,2005,0,10,7
15492,100,5,0,2,2005,2005,0,1,9
15492,100,5,0,14,2005,2005,0,30,10
15492,100,5,0,11,2005,2005,10,10,11
15492,100,5,0,14,2007,2007,0,30,10
15492,100,5,0,0,2010,2010,0,27,9
15492,100,5,0,0,2011,2011,0,8,8
15495,100,16,1,7,2014,2014,1,6,11
15498,100,9,0,14,2003,2003,0,24,10
15503,100,14,0,3,2002,2002,0,1,5
15503,100,14,0,3,2002,2002,0,1,7
15503,100,14,0,6,2002,2002,0,12,11
15507,100,14,0,0,2005,2005,0,23,5
15507,100,15,1,7,2006,2006,4,12,11
15507,100,15,1,7,2007,2007,4,8,11
15507,100,15,1,0,2008,2008,0,21,4
15507,100,15,1,14,2008,2008,0,29,10
15508,100,7,0,14,2015,2015,0,1,11
15509,100,22,1,6,2002,2002,0,12,11
15513,100,30,1,14,2002,2002,0,31,10
15516,100,18,1,3,2002,2002,0,1,5
15516,100,18,1,3,2002,2002,0,1,6
15516,100,18,1,2,2002,2002,0,1,7
15516,100,18,1,3,2002,2002,0,1,7
15516,100,18,1,3,2002,2002,0,1,8
15516,100,18,1,3,2002,2002,0,1,9
15516,100,18,1,3,2002,2002,0,1,10
15516,100,18,1,6,2002,2002,0,12,11
15516,100,18,1,0,2003,2003,0,5,5
15516,100,18,1,0,2005,2005,0,16,5
15516,100,18,1,9,2006,2006,0,9,7
15516,100,24,1,11,2006,2006,9,14,11
15516,100,24,1,7,2007,2007,9,8,11
15522,100,1,0,14,2004,2004,0,30,10
